,img_file,raw_text,clean_text,transcription_data,justification_category,justification_J_Denial,justification_J_Development-Unity,justification_J_Emergency-Policy,justification_J_Intelligence,justification_J_Intl-Domestic_Precedent,justification_J_Last-resort,justification_J_Law-and-order,justification_J_Legal_Procedure,justification_J_Misc,justification_J_Political-Strategic,justification_J_Terrorism,justification_J_Utilitarian-Deterrence
1972,IMG_5604_PREM_15_480,"desirable that there should be no reference on the order to grounds not connected with terrorism, such as allegations that the person concerned had stirred up anti-Northern Ireland Government feeling.
",desirable that there should be no reference on the order to grounds not connected with terrorism such as allegations that the person concerned had stirred up antinorthern ireland government feeling ,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
1973,IMG_5604_PREM_15_480,"The United Kingdom Government’s 
position should be that all reasonable people agreed that those actively associated with terrorism should be locked up.
",the united kingdom governments  position should be that all reasonable people agreed that those actively associated with terrorism should be locked up ,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
1974,IMG_5604_PREM_15_480,Internment Orders were therefore being made against all who were alleged to be actively associated with the I.R.A.,internment orders were therefore being made against all who were alleged to be actively associated with the ira,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
1975,IMG_5606_PREM_15_480,"Page 1 : (68,400) - (508,472)",page 1  68400  508472,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
1976,IMG_5689_PREM_15_481,"He was satisfied that the introduction of internment had been a major step forward in bringing the poison of terrorism to the surface; the task for the Security Forces was now one of cleaning up, which was bound to take quite a long time but which he was sure could be completed successfully provided that the political situation remained reasonably stable.
",he was satisfied that the introduction of internment had been a major step forward in bringing the poison of terrorism to the surface the task for the security forces was now one of cleaning up which was bound to take quite a long time but which he was sure could be completed successfully provided that the political situation remained reasonably stable ,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
1977,IMG_5689_PREM_15_481,"In particular, internment had increased the amount of available information about the IRA and the Army’s main task was now to follow up this intelligence so that terrorists were given no respite.",in particular internment had increased the amount of available information about the ira and the armys main task was now to follow up this intelligence so that terrorists were given no respite,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
1978,IMG_5696_PREM_15_481,"We are at one in condemning any form of violence as an instrument 
of political pressure; and it is our common purpose to seek to bring violence, and internment and all other emergency measures to an end without delay.",we are at one in condemning any form of violence as an instrument  of political pressure and it is our common purpose to seek to bring violence and internment and all other emergency measures to an end without delay,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
1979,IMG_5697_PREM_15_481,"We are at one in condemning any form of 
violence as an instrument of political pressure; and it is our common purpose to seek to bring violence and internment and all other emergency measures to an end without delay.",we are at one in condemning any form of  violence as an instrument of political pressure and it is our common purpose to seek to bring violence and internment and all other emergency measures to an end without delay,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
1980,IMG_5755_PREM_15_481,"THERE IS NO QUOTE APPROPRIATE ACTION UNQUOTE TO BE TAKEN IN DUBLIN TO PREVENT MISINTERPRETATION OF THE DETENTION ORDERS SAVE THE LINE WE HAVE ALREADY TAKEN WITH TRUSTED CONTACTS, THAT THE 219 PERSONS CONCERNED ARE DIRECTLY OR CLOSELY ASSOCIATED WITH THE IRA.
",there is no quote appropriate action unquote to be taken in dublin to prevent misinterpretation of the detention orders save the line we have already taken with trusted contacts that the 219 persons concerned are directly or closely associated with the ira ,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
1981,IMG_5755_PREM_15_481,"UNLESS MORE INFORMATION ABOUT THE IDENTITIES OF THE DETAINESS IS PUBLISHED, THIS MISINTERPRETATION WILL PERSIST EVEN AMONGST THOSE 
UNDERSTAND WHY MR FAULKNER MUST KEEP IRA MEN LOCKED UP.
",unless more information about the identities of the detainess is published this misinterpretation will persist even amongst those  understand why mr faulkner must keep ira men locked up ,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
1982,IMG_5755_PREM_15_481,- AND THEY ARE NUMEROUS - WHO FULLY, and they are numerous  who fully,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
1983,IMG_5756_PREM_15_481,"WE BELIEVE THAT MR FITT’S SPEECH ABOUT THE IRA (YOUR PARAGRAPH 4 (E)) WAS NOT INTENDED AS A JUSTIFICATION FOR INTERNMENT BUT TO REMIND THE PROTESTANTS IN THE NORTH THAT THE SDLP - 
OR AT LEAST MR FITT - UTTERLY REJECTED IRA VIOLENCE AND WAS THUS A VIABLE 
AND REPECTABLE INTERLOCUTOR VIS-A-VIS THE UNIONIST ADMINISTRATION IN THE SENSE OF MR MAUDLING’S STATEMENT.",we believe that mr fitts speech about the ira your paragraph 4 e was not intended as a justification for internment but to remind the protestants in the north that the sdlp   or at least mr fitt  utterly rejected ira violence and was thus a viable  and repectable interlocutor visavis the unionist administration in the sense of mr maudlings statement,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
1984,IMG_5766_PREM_15_481,"Page 1 : (34,275) - (658,368)",page 1  34275  658368,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
1985,IMG_6175_PREM_15_482,"Orders had been made only in respect of people actively engaged in terrorism, and he had in fact refused to make orders in a few cases.
",orders had been made only in respect of people actively engaged in terrorism and he had in fact refused to make orders in a few cases ,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
1986,IMG_6175_PREM_15_482,"The test for an internee’s fitness for release was not so much his innocence of any association with terrorist organisations, but whether he could be set at large without danger to the community.",the test for an internees fitness for release was not so much his innocence of any association with terrorist organisations but whether he could be set at large without danger to the community,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
1987,IMG_6207_PREM_15_482,"In principle internment has been a success. It has done what it was 
intended to do; and, although there may still be a long haul ahead, the chance of gradually bringing terrorism to an end are now reasonably good.",in principle internment has been a success it has done what it was  intended to do and although there may still be a long haul ahead the chance of gradually bringing terrorism to an end are now reasonably good,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
1988,IMG_6221_PREM_15_482,"Our ability to conduct successful operations against the terrorists depends fundamentally on intelligence. 
6. Indiscriminate 
operations, which do not distinguish between the terrorists and the population among whom they live, are self-defeating.
",our ability to conduct successful operations against the terrorists depends fundamentally on intelligence  6 indiscriminate  operations which do not distinguish between the terrorists and the population among whom they live are selfdefeating ,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
1989,IMG_6221_PREM_15_482,"phase and will rapidly lead to the need for an increase in the accommodation and interrogation facilities required to deal with internees.
",phase and will rapidly lead to the need for an increase in the accommodation and interrogation facilities required to deal with internees ,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
1990,IMG_6221_PREM_15_482,"based operations work slowly, but as they succeed, develop a snowball effect. 
The dividend from internment shows signs of entering this",based operations work slowly but as they succeed develop a snowball effect  the dividend from internment shows signs of entering this,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
1991,IMG_5125_PREM_15_485,"In dealing with a terrorist campaign such as that in Northern Ireland intelligence is the key to successful operations; and the key to intelligence is information regarding the operations, dispositions and plans of the terrorists.",in dealing with a terrorist campaign such as that in northern ireland intelligence is the key to successful operations and the key to intelligence is information regarding the operations dispositions and plans of the terrorists,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
1992,IMG_5131_PREM_15_485,"In dealing with a terrorist campaign such as that in Northern 
Ireland intelligence is the key to successful operations; and the key to intelligence is information regarding the operations, dispositions and plans of the terrorists.",in dealing with a terrorist campaign such as that in northern  ireland intelligence is the key to successful operations and the key to intelligence is information regarding the operations dispositions and plans of the terrorists,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
1993,IMG_5162_PREM_15_485,"Neither will be possible in a climate of terrorism and violence.
",neither will be possible in a climate of terrorism and violence ,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
1994,IMG_5162_PREM_15_485,"But the terrorist 
campaign continues at an unacceptable level, and I have had to conclude that the ordinary law cannot deal comprehensively or quickly enough with such ruthless viciousness.",but the terrorist  campaign continues at an unacceptable level and i have had to conclude that the ordinary law cannot deal comprehensively or quickly enough with such ruthless viciousness,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
1995,IMG_5164_PREM_15_485,"Intelligence is the key to successful operations against 
terrorists, and the key to intelligence is information regarding their operations, their dispositions and their plans.",intelligence is the key to successful operations against  terrorists and the key to intelligence is information regarding their operations their dispositions and their plans,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
1996,IMG_5166_PREM_15_485,"In dealing with a terrorist campaign such as that in Northern Ireland, 
intelligence is the key to successful operations, and the key to intelligence is information regarding the operations, dispositions, and plans of the terrorists.",in dealing with a terrorist campaign such as that in northern ireland  intelligence is the key to successful operations and the key to intelligence is information regarding the operations dispositions and plans of the terrorists,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
1997,IMG_5191_PREM_15_485,"Intelligence is the key to successful operations against terrorists; and the key to intelligence is information regarding their operations, their dispositions, and their plans. When combating 
a terrorist campaign time is of the essence; information must be sought while it is still fresh so that it may be used as quickly as possible to effect the capture of persons, arms and explosives and thereby save the lives of members of the security forces and of the civil population.",intelligence is the key to successful operations against terrorists and the key to intelligence is information regarding their operations their dispositions and their plans when combating  a terrorist campaign time is of the essence information must be sought while it is still fresh so that it may be used as quickly as possible to effect the capture of persons arms and explosives and thereby save the lives of members of the security forces and of the civil population,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
1998,IMG_5213_PREM_15_485,Intelligence is the key to successful operations against,intelligence is the key to successful operations against,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
1999,IMG_5231_PREM_15_485,But it is necessary to bear constantly in mind the overriding need,but it is necessary to bear constantly in mind the overriding need,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
2000,IMG_5232_PREM_15_485,to sustain law and order in Northern Ireland and to protect both British troops and innocent civilians against ruthless and unscrupulous terrorism.,to sustain law and order in northern ireland and to protect both british troops and innocent civilians against ruthless and unscrupulous terrorism,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
2001,IMG_6419_PREM_15_486,"ONE OF THE THINGS I MUST HAVE FOR MY MEETING 
WITH MR LYNCH WILL BE FULL DETAILS OF WHAT HAS HAPPENED OVER THE INTERNMENT AND DETAILS OF INTERNEES IN ORDER TO COUNTER THE ARGUMENT THAT MANY OF THEM HAVE NOT BEEN CONCERNED WITH VIOLENCE BUT ARE JUST ACTIVE REPUBLICANS.",one of the things i must have for my meeting  with mr lynch will be full details of what has happened over the internment and details of internees in order to counter the argument that many of them have not been concerned with violence but are just active republicans,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
2002,IMG_6444_PREM_15_486,"to Mr. Lynch that the problem in Northern Ireland was now not essentially that of improving the civil rights of the minority but of eradicating terrorism and that the continuance of Mr. Faulkner’s Government (and the 
would then 
be. The Prime Minister’s own conception of the purpose of the meeting is as follows. He would explain frankly 
avoidance of something worse) depends largely on solid progress being made on this issue. We 
explain such tougher measures as we might have it in mind to take (for example, on the border and on internment) so that, if and when these measures were taken, Mr. Lynch would understand the background and would be less likely to react adversely.",to mr lynch that the problem in northern ireland was now not essentially that of improving the civil rights of the minority but of eradicating terrorism and that the continuance of mr faulkners government and the  would then  be the prime ministers own conception of the purpose of the meeting is as follows he would explain frankly  avoidance of something worse depends largely on solid progress being made on this issue we  explain such tougher measures as we might have it in mind to take for example on the border and on internment so that if and when these measures were taken mr lynch would understand the background and would be less likely to react adversely,0,J_Terrorism,0,0,0,0,0,0,0,0,0,0,1,0
2003,IMG_9660_DEFE_13_1358,"The second car bomb loaded with approximately 200 lbs, exploded in Marlborough Street. Significantly, Security Forces arrested yet another recently released internee as he was seen to run away after getting out of the car.",the second car bomb loaded with approximately 200 lbs exploded in marlborough street significantly security forces arrested yet another recently released internee as he was seen to run away after getting out of the car,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2004,IMG_6633_PREM_15_1001,"One has only to look at the harm which is still being caused by those who have not yet been arrested, and by one or two of those who have escaped from detention, to gain some idea of what would be likely to happen if all those now in internment were to be suddenly released.",one has only to look at the harm which is still being caused by those who have not yet been arrested and by one or two of those who have escaped from detention to gain some idea of what would be likely to happen if all those now in internment were to be suddenly released,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2005,IMG_6772_PREM_15_1002,"THERE IS AN INHERENT RISK THAT ANY INTERNEE RELEASED AS A POLITICAL GESTURE WILL RETURN TO HIS PREVIOUS ACTIVITIES IN NORTHERN IRELAND, REPAIRING THE SUBSTANTIAL DAMAGE WHICH HAS BEEN INFLICTED ON BOTH FACTIONS OF THE IRA SINCE 9 AUG 71.
",there is an inherent risk that any internee released as a political gesture will return to his previous activities in northern ireland repairing the substantial damage which has been inflicted on both factions of the ira since 9 aug 71 ,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2006,IMG_6772_PREM_15_1002,"THE PRIME TARGETS FOR RETALIATORY ACTION BY INTERNEES AFTER RELEASE ARE UNDOUBTEDLY THE MEMBERS OF THE SPECIAL BRANCH OF THE PUC: THESE ARE FOR THE MOST PART KNOWN TO THOSE INTERNES WHOM THEY HAVE ARRESTED OR INTERROGATED.
",the prime targets for retaliatory action by internees after release are undoubtedly the members of the special branch of the puc these are for the most part known to those internes whom they have arrested or interrogated ,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2007,IMG_6772_PREM_15_1002,"ANY ATTEMPT TO LINK A PROGRAMME OF RELEASES WITH AN UNDERTAKING NOT TO MAKE FURTHER ARRESTS WOULD BE REGARDED BY THE IRA AS A STILL GREATER SUCCESS AND THEY MUST BE EXPECTED TO TAKE THE OPPORTUNITY TO RECOUP THEIR LOSSES AND TO EQUIP THEMSELVES TO INTENSIFY OPERATIONS THROUGHOUT THE PROVINCE AT A DATE OF THEIR OWN CHOOSING.
",any attempt to link a programme of releases with an undertaking not to make further arrests would be regarded by the ira as a still greater success and they must be expected to take the opportunity to recoup their losses and to equip themselves to intensify operations throughout the province at a date of their own choosing ,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2008,IMG_6772_PREM_15_1002,"IRA RECRUITING WILL BENEFIT TO THE EXTENT THAT THE RELUCTANCE TO JOIN OF THOSE WHO FEAR INTERNMENT IS OVERCOME, AND THOSE ON THE RUN WOULD BE ENCOURAGED TO RETURN: THERE ARE ABOUT 140 SUCH PEOPLE OPERATING FROM SOUTH OF THE BODER.",ira recruiting will benefit to the extent that the reluctance to join of those who fear internment is overcome and those on the run would be encouraged to return there are about 140 such people operating from south of the boder,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2009,IMG_6778_PREM_15_1002,"Page 1 : (141,290) - (561,403)",page 1  141290  561403,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2010,IMG_6779_PREM_15_1002,"If that power no longer exists, the situation even in Belfast could quickly deteriorate again as those who are released come back into circulation.
",if that power no longer exists the situation even in belfast could quickly deteriorate again as those who are released come back into circulation ,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2011,IMG_6779_PREM_15_1002,"It will be necessary to keep a very close watch on whether the first releases are followed by any significant move towards reprisals against the Security Forces, especially the RUC Special Branch and the rest of the intelligence community, who will be extremely vulnerable at that stage.",it will be necessary to keep a very close watch on whether the first releases are followed by any significant move towards reprisals against the security forces especially the ruc special branch and the rest of the intelligence community who will be extremely vulnerable at that stage,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2012,IMG_6842_PREM_15_1002,"""The Special Powers Regulations provide for the setting up of an Advisory Committee to consider representations from internees. 
His Honour 
Judge Brown nas agreed to act as Chairman of this Committee 
............ The Committee’s 
main function will be to assess whether or when the internee’s release can be safely permitted and, where appropriate, the Committee will consider whether or not they can accept any undertaking on his part that he will not engage in violence on his release.""",the special powers regulations provide for the setting up of an advisory committee to consider representations from internees  his honour  judge brown nas agreed to act as chairman of this committee   the committees  main function will be to assess whether or when the internees release can be safely permitted and where appropriate the committee will consider whether or not they can accept any undertaking on his part that he will not engage in violence on his release,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2013,IMG_6843_PREM_15_1002,"Page 1 : (156,304) - (454,354)",page 1  156304  454354,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2014,IMG_6915_PREM_15_1003,"We can all understand the anxieties that the 
progressive closure of Long Kesh and Magilligan will create in the minds of all who fear an intensification of violence.",we can all understand the anxieties that the  progressive closure of long kesh and magilligan will create in the minds of all who fear an intensification of violence,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2015,IMG_6925_PREM_15_1003,"V/ THE SITLATIC ’EFCFE 
C"" THE CCN’TFAFY, IT VAS DETERICFATIING, DAY BY CAY AND WEEK PY VEEK. ""’CT C’LN ’EE 
’E L.CSIG LES AND PROPERTY EUT ’ACST CAAI""’G C f ALL - VE VERE SHCVING SIGNE CF w LCSS CF 
CCF IP’CE /""’ / LC¶S CF I CPE. WHAT GCVERNMENT WITH A SHRED Cr RE-=C""I rIL ITY ’C Iis PLCPLE CCULD HAVE ALLCWEC THAT SITU/1 !C’ T CV.T I""UIE",v the sitlatic efcfe  c the ccntfafy it vas detericfatiing day by cay and week py veek ct cln ee  e lcsig les and property eut acst caaig c f all  ve vere shcving signe cf w lcss cf  ccf ipce   lcs cf i cpe what gcvernment with a shred cr reci ril ity c iis plcple cculd have allcwec that situ1 c t cvt iuie,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2016,IMG_6926_PREM_15_1003,"’WHAT IF I WERE TO LISTEN NOW TO MR HUME AND HIS COLLEAGUES, 
AND EMPTY THE CAMPS TOMORROW? WHO CAN SERIOUSLY IMAGINE THAT IN THAT SITUATION THEY WOULD BE ABLE TO EXERT ANY INFLUENCE FOR PEACE? THEY WOULD BE SWEPT ASIDE BY THE TRIUMPHANT GUNMAN.",what if i were to listen now to mr hume and his colleagues  and empty the camps tomorrow who can seriously imagine that in that situation they would be able to exert any influence for peace they would be swept aside by the triumphant gunman,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2017,IMG_6956_PREM_15_1003,We are also reaching the point where areas of Belfast are being freed of IRA dominance and intimidation.,we are also reaching the point where areas of belfast are being freed of ira dominance and intimidation,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2018,IMG_6958_PREM_15_1003,"If internees were released prematurely, ie before the IRA were defeated, the prime targets for retaliatory action would undoubtedly be the members of the Special Branch of the RUC: these are for the most part known to those internees whom they have arrested or interrogated.",if internees were released prematurely ie before the ira were defeated the prime targets for retaliatory action would undoubtedly be the members of the special branch of the ruc these are for the most part known to those internees whom they have arrested or interrogated,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2019,IMG_6983_PREM_15_1003,"internees would do if they were released. 
The Prime Minister asked the GCC what he thought the The G said 
that he doubted whether the internees would mend their way",internees would do if they were released  the prime minister asked the gcc what he thought the the g said  that he doubted whether the internees would mend their way,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2020,IMG_7209_PREM_15_1005,"IF THE MEASURES WHICH WE HAVE TAKEN LEAD, AS WE HOPE THEY WILL, TO A REDUCTION IN TERRORIST ACTIVITY, IT WILL BE POSSIBLE TO CONSIDER FURTHER RELEASES: BUT THIS MUST OF COURSE DEPEND ON A CLEARLY ESTABLISHED IMPROVEMENT IN THE SECURITY SITUATION.
",if the measures which we have taken lead as we hope they will to a reduction in terrorist activity it will be possible to consider further releases but this must of course depend on a clearly established improvement in the security situation ,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2021,IMG_7209_PREM_15_1005,"AS LONG AS ACTIVE TERRORISM PERSISTS AND BOMBING AND SHOOTING CONTINUE, WE MUST RETAIN THE POWER TO ARREST AND INTERN THOSE WHO THERE IS GOOD REASON TO BELIEVE ARE ACTIVELY INVOLVED.",as long as active terrorism persists and bombing and shooting continue we must retain the power to arrest and intern those who there is good reason to believe are actively involved,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2022,IMG_7292_PREM_15_1006,I hope that today’s releases may here.ld the beginning of a phasing-out of internment but I must place on record once more that in considering the cases of internees I must have regard to the current security situation. It would be quite wrong to release men who might encourage an upsurge of violence against the security forces or the community in general.,i hope that todays releases may hereld the beginning of a phasingout of internment but i must place on record once more that in considering the cases of internees i must have regard to the current security situation it would be quite wrong to release men who might encourage an upsurge of violence against the security forces or the community in general,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2023,IMG_6305_PREM_15_484,Wesshould put individuals in peril; and prejudice the sources of the information.,wesshould put individuals in peril and prejudice the sources of the information,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2024,IMG_7662_PREM_15_1009,"The Secretary of State said that he could not risk ending internment without an end of violence. If major acts of terrorism took place after the ending of internment his position would be impossible. If there were a genuine end of terrorism,even for a limited period, there would be a genuine response from the Governmentand,subject to consultations with his colleagues, he did not rule out the ending of internment in these circumstances.",the secretary of state said that he could not risk ending internment without an end of violence if major acts of terrorism took place after the ending of internment his position would be impossible if there were a genuine end of terrorismeven for a limited period there would be a genuine response from the governmentandsubject to consultations with his colleagues he did not rule out the ending of internment in these circumstances,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2025,IMG_7900_PREM_15_1012,The Secretary of State said that he noted this point but felt that it would not be possible; if a date were issued the Provisional IRA would increase their violence to try and ensure that the deadline was not kept to.,the secretary of state said that he noted this point but felt that it would not be possible if a date were issued the provisional ira would increase their violence to try and ensure that the deadline was not kept to,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2026,IMG_7948_PREM_15_1012,But he,but he,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2027,IMG_7950_PREM_15_1012,"also had evidence that some of those previously in internMent had returned to terrorism, and he was criticised for the resultant deaths.",also had evidence that some of those previously in internment had returned to terrorism and he was criticised for the resultant deaths,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2028,IMG_1963_DEFE_13_919,"Page 1 : (85,324) - (522,357)
",page 1  85324  522357 ,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2029,IMG_1963_DEFE_13_919,"Page 1 : (63,575) - (553,696)",page 1  63575  553696,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2030,IMG_2163_DEFE_24_1214,"but the organisations concerned are those which have murdered in cold blood, created situations which have led to death or injury to people quite uninvolved in disorder, maimed numerous people including young children and put at risk the jobs and the whole future of entire communities.
",but the organisations concerned are those which have murdered in cold blood created situations which have led to death or injury to people quite uninvolved in disorder maimed numerous people including young children and put at risk the jobs and the whole future of entire communities ,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2031,IMG_2163_DEFE_24_1214,Is it more of an evil than to allow the perpetrators of these outrages to remain at liberty?,is it more of an evil than to allow the perpetrators of these outrages to remain at liberty,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2032,IMG_2193_DEFE_24_1214,Faulkner’s judgment was that the consequences of that for the community would be worse than the consequences of what is no proposed.,faulkners judgment was that the consequences of that for the community would be worse than the consequences of what is no proposed,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2033,IMG_2196_DEFE_24_1214,Faulkner’s judgment was that the consequenes of that for the community would be worse than the consequences of what is now proposed.,faulkners judgment was that the consequenes of that for the community would be worse than the consequences of what is now proposed,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2034,IMG_2234_DEFE_24_1214,"Page 1 : (191,369) - (441,504)",page 1  191369  441504,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2035,IMG_5453_PREM_15_476,"It is conceivable that 
even to apprehend so small a percentage would nevertheless have some deterrent effect upon the remainder.",it is conceivable that  even to apprehend so small a percentage would nevertheless have some deterrent effect upon the remainder,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2036,PREM_15_478_051,I ask those who will quite sincerely consider the use of internment powers as evil to answer honestly this question:Is it more of an evil than to allow the perpetrators of these outrages to remain at liberty?,i ask those who will quite sincerely consider the use of internment powers as evil to answer honestly this questionis it more of an evil than to allow the perpetrators of these outrages to remain at liberty,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2037,PREM_15_478_176,FAULKNER’S JUDGEMENT WAS THAT THE CONSEQUENCES OF THAT FOR THE COMMUNITY WOULD BE WORSE THAN THE CONSEQUENCES OF WHAT IS NOW PROPOSED.,faulkners judgement was that the consequences of that for the community would be worse than the consequences of what is now proposed,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2038,PREM_15_478_180,"FAULKNER’S JUDGEMENT 
WAS THAT THE CONSEQUENCES OF THAT FOR THE COMMUNITY WOULD BE WORSE THAN THE CONSEQUENCES OF WHAT IS NOW PROPOSED.",faulkners judgement  was that the consequences of that for the community would be worse than the consequences of what is now proposed,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2039,PREM_15_478_186,"Page 1 : (62,199) - (426,318)",page 1  62199  426318,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2040,PREM_15_478_190,"Page 1 : (111,360) - (464,423)",page 1  111360  464423,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2041,PREM_15_478_195,AND FAULKNERS JUDGEMENT WAS THAT THE CONSEQUENCES OF THAT FOR THE COMMUNITY WOULD BE WORSE THAN THE CONSEQUENCES OF WHAT IS NOW PROPOSED.,and faulkners judgement was that the consequences of that for the community would be worse than the consequences of what is now proposed,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2042,PREM_15_478_196,"WAS THAT THE CONSEQUENCES OF THAT FOR THE COMUNITY WOULD BE WORSE THAN THE CONSEQUENCES OF WHAT IS NOW PROPOSED.
",was that the consequences of that for the comunity would be worse than the consequences of what is now proposed ,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2043,PREM_15_478_196,FAULKNERS JUDGEMENT,faulkners judgement,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2044,PREM_15_478_199,Faulkner’s judgment was that the consequences of that for the community would be worse than the consequences of what is now proposed.,faulkners judgment was that the consequences of that for the community would be worse than the consequences of what is now proposed,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2045,PREM_15_478_200,"Page 1 : (97,141) - (453,302)",page 1  97141  453302,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2046,PREM_15_478_205,"Faulkner’s 
judgment was that the consequences of that for the community would be worse than the consequences of what is now proposed.",faulkners  judgment was that the consequences of that for the community would be worse than the consequences of what is now proposed,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2047,IMG_5835_PREM_15_479,"Page 1 : (55,211) - (543,393)
",page 1  55211  543393 ,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
2048,IMG_5835_PREM_15_479,"Page 1 : (37,479) - (521,616)",page 1  37479  521616,0,J_Utilitarian-Deterrence,0,0,0,0,0,0,0,0,0,0,0,1
