text,strlabel,labels
"Moreover, it was not a 
question of regarding a ban on marches as some kind of political offset against internment. The Protestants in Northern Ireland would regard internment as no more than a merited punishment for the violence of the IRA and their Roman Catholic supporters; they would not see it at all as something which required a corresponding gesture on the part of themselves. Since the Government would need full Protestant support for any new initiatives on political reconciliation which they might be able to undertake, it would be foolish to alienate Protestant support by an indiscriminate ban on marches.",J_Terrorism,0
"Moreover, it was not a 
question of regarding a ban on marches as some kind of political offset against internment. The Protestants in Northern Ireland would regard internment as no more than a merited punishment for the violence of the IRA and their Roman Catholic supporters; they would not see it at all as something which required a corresponding gesture on the part of themselves. Since the Government would need full Protestant support for any new initiatives on political reconciliation which they might be able to undertake, it would be foolish to alienate Protestant support by an indiscriminate ban on marches.
",J_Political-Strategic,5
In further discussion British Ministers re-emphasised that internment would represent a major political decision which must be matched by some corresponding act of discipline against the other faction.,J_Political-Strategic,5
"It must therefore be regarded as a political act, 
military necessity. 
which would be thought to be directed against one faction and must accordingly be matched by some political action, in the form of a ban on marches, which would represent its counterpart in relation to the other faction.
",J_Political-Strategic,5
"Deter extremists and their supporters from a campaign of 
violence by (1) 
Selective arrests of those against whom criminal 
charges could be brought or 100 signed, at the most opportune moment.",J_Terrorism,0
The Attorney General would support this proposal.,J_Legal_Procedure,7
"It is suggested therefore that you should 
agree that suspects arrested under Regulation 11 may now be held for questioning for up to 72 hours before being charged, released or made the subject of a detention order.
",J_Legal_Procedure,7
"Senior Prison Governor for Long Kesh 9. 
The GOC has welcomed the move reported in Report No 78, at para 9 
he agrees that it holds promise of achieving a more professional approach to the custody and treatment of internees, which was one of the main objectives that the GOC had in mind when he proposed the appointment of a director of internment 
necessary in different constitutional circmstances. - a post which might still be",J_Legal_Procedure,7
"The court would be obliged to inform the accused at least of the general tenor of the evidence against him and to hear him or his counsel in his defence.
",J_Legal_Procedure,7
Any person would be allowed to effect an arrest without warrant if there was reasonable suspicion complicity in the conduct referred to; and any list of suspects published by the authority of the Chief Constable or an Assistant Chief Constable of the RUC would be conclusive evidence that there was reasonable suspicion.,J_Misc,4
"There would be a right of appeal to the Court of Appeal in Northern Ireland sitting in camera.
",J_Legal_Procedure,7
"Any person would be allowed to effect an arrest without warrant if there was reasonable suspicion complicity in the conduct referred to; and any list of suspects published by the authority of the Chief Constable or an Assistant Chief Constable of the RUC would be conclusive evidence that there was reasonable suspicion.
",J_Legal_Procedure,7
"An arrested person could be held for 72 hours for questioning; and then either discharged or brought before a magistrate to be committed to a special court. A special court would consist of a judge of the Supreme Court sitting with any other judge of the Supreme Court or a county court judge or a resident magistrate.
",J_Legal_Procedure,7
"If the court found the case proved, it would commit the accused to preventive detention, and there would be provision for release by the Secretary of State on conditional licence. The duration of the detention would also be affected by the duration of the Act itself.
",J_Legal_Procedure,7
"It might be argued that if special courts can be instituted in the manner described, the concept should be",J_Legal_Procedure,7
"Information about the tribunal should emphasise the steps that will be 
taken to separate the decision to detain a person from the executive.",J_Denial,3
"Despite the considerable success of the internment operation and the possibility that it will in time bring terrorism under control, the bombing has not abated and the mood of the country is very bad and getting worse.",J_Misc,4
"I said that in my view the IRA, to which he was evidently referring, did not constitute a ""section"" of the community.",J_Terrorism,0
"Despite the considerable success of the internment operation and the possibility that it will in time bring terrorism under control, the bombing has not abated and the mood of the country is very bad and getting worse.",J_Terrorism,0
"to me to any great force is Lord Carrington's it is a last thing. If this is right, it seems to me that it should be something which you do when you visibly have to, and not before: not as part of a deal for banning marches.",J_Last-resort,11
"Intelligence is the key to successful operations against terrorists; and the key to intelligence is information regarding their operations, their dispositions, and their plans. When combating 
a terrorist campaign time is of the essence; information must be sought while it is still fresh so that it may be used as quickly as possible to effect the capture of persons, arms and explosives and thereby save the lives of members of the security forces and of the civil population.",J_Emergency-Policy,8
"Intelligence is the key to successful operations against terrorists; and the key to intelligence is information regarding their operations, their dispositions, and their plans. When combating 
a terrorist campaign time is of the essence; information must be sought while it is still fresh so that it may be used as quickly as possible to effect the capture of persons, arms and explosives and thereby save the lives of members of the security forces and of the civil population.",J_Terrorism,0
"Intelligence is the key to successful operations against terrorists; and the key to intelligence is information regarding their operations, their dispositions, and their plans. When combating 
a terrorist campaign time is of the essence; information must be sought while it is still fresh so that it may be used as quickly as possible to effect the capture of persons, arms and explosives and thereby save the lives of members of the security forces and of the civil population.",J_Intelligence,2
"In the opinion of the Attorney General it would be 
possible to provide by legislation for the establishment of a procedure whereby persons would be subject to preventive detention on the exercise of the discretion of a tribunal which was satisfied that the persons brought before it had been concerned with terrorism.",J_Legal_Procedure,7
"The Attorney minutes that even in 1940 in the 
United Kingdom there were courts (admittely sitting in camera) which administered the criminal law (e.g., in the cases of spies); and a wholly separate administrative procedure whereby, on the authority of a Minister, persons suspected of disaffection were detained under Regulation 18B.",J_Intl-Domestic_Precedent,1
"In the opinion of the Attorney General it would be 
possible to provide by legislation for the establishment of a procedure whereby persons would be subject to preventive detention on the exercise of the discretion of a tribunal which was satisfied that the persons brought before it had been concerned with terrorism.",J_Terrorism,0
"He had it in mind that an internee might be told in writing of the allegation against him: the statement would be on the lines that he was a member of an unlawful association, or actively involved in the recent campaign of violence.",J_Terrorism,0
"The Home Secretary said that much of the criticism in the recent debate 
had centred on procedures for internment. If these could be modified it would be easier to retain support for the principle of internment itself. Mr. Faulkner said that this was under active consideration.
",J_Legal_Procedure,7
"He had it in mind that an internee might be told in writing of the allegation against him: the statement would be on the lines that he was a member of an unlawful association, or actively involved in the recent campaign of violence.",J_Legal_Procedure,7
"troops behaved brutally while carrying out arrests have not been Substantiated. In only two cases 
- 
No. As the Compton Report makes clear, the allegations that those of Mr. Cummings and Mr. 
Gilmore - did the Committee find that those arrested had suffered a measure of physical ill-treatment at the time of arrest, and this 
was not deliberate. When this is set against the total of 342 arrests which the troops made on 9 August, I can see little reason for changing the Army’s orders about arresting people.
",J_Denial,3
"What about alleg ations that in several cases the Army arrested the wrong men or seized relatives if they could not get the person they wanted? 
A. In an operation of the kind that was carried out on 9 August 
there were bound to be some cases of mistaken identity. More often than not these could not be sorted out on the snot but once it was established that an arrested man was not the person who was wanted he was released. 
I am not aware of any cases where it has been shown that troops 
arrested people who were not wanted simply because they could not find the person they were looking for.",J_Denial,3
"If Ministers in London agree that it would be right, in a period of much-reduced terrorist activity, to ease up on security measures generally and internment in particular, they will wish to consider how they could best carry the Northern Ireland Government with them in thus varyingthe tactics 
- since the 
co-operation of the Northern Ireland authorities would be essential if the new approach were to achieve its object of generating further de-escalation, especially where internment is concerned.",J_Terrorism,0
"If a person is arrested under Regulation 10, he may be held in custody for questioning for 48 hours; and if he is then re-arrested under Regulation 11, he may be held for questioning for a further 24 hours. He must then be released unless he is charged or made subject to a detention order. Similarly, a person arrested in the first instance under Regulation 11 may be hold in custody for questioning for a period of up to 72 hours before being released, charged or made subject to a detention order.",J_Legal_Procedure,7
"The arrest of eight men last night, four of whom were on a ’wanted’ list, 
raises the question in what circumstances such arrests should be made. Three of the men are thought to be senior officers of the Belfast Provisionals. The question is which people should be arrested and for what purposes; criminal charges, questioning under the Special Powers Act, or in rare cases detention or internment. The Northern Ireland Office will arrange for the subject to be considered by the Joint Security Committee in Northern Ireland.",J_Legal_Procedure,7
"The policy regarding leading notables in the IRA such as John Stephenson 
is that they should be arrested if that is possible without causing disproportionate disorder, even if no evidence of a criminal offence is available.",J_Misc,4
"The arrest of eight men last night, four of whom were on a ’wanted’ list, 
raises the question in what circumstances such arrests should be made. Three of the men are thought to be senior officers of the Belfast Provisionals. The question is which people should be arrested and for what purposes; criminal charges, questioning under the Special Powers Act, or in rare cases detention or internment. The Northern Ireland Office will arrange for the subject to be considered by the Joint Security Committee in Northern Ireland.
",J_Misc,4
"The person arrested may not be guilty of a crime although he may be suspected or it. It must however be remembered in this context that under Section 2(4) of the Act a person is deemed to be guilty of an offence against the Regulations if he does an act ""of such a nature as to be calculated to be prejudicial to the preservation of the pace or maintenance of order"".",J_Law-and-order,9
"acting or having acted, etc., in a manner prejudicial to the peace or where a document, etc., is found in hi possession.
",J_Emergency-Policy,8
"acting or having acted, etc., in a manner prejudicial to the peace or where a document, etc., is found in hi possession.
",J_Law-and-order,9
"The person arrested may not be guilty of a crime although he may be suspected or it. It must however be remembered in this context that under Section 2(4) of the Act a person is deemed to be guilty of an offence against the Regulations if he does an act ""of such a nature as to be calculated to be prejudicial to the preservation of the pace or maintenance of order"".",J_Emergency-Policy,8
5. There are two points at issue: (a) the form of words to be used in describing those terrorists other than members of the Provisional IRA who are to be arrested in the absence of evidence on which to base a criminal charge and (b) the timing of such instructions.,J_Terrorism,0
5. There are two points at issue: (a) the form of words to be used in describing those terrorists other than members of the Provisional IRA who are to be arrested in the absence of evidence on which to base a criminal charge and (b) the timing of such instructions.,J_Emergency-Policy,8
H.M.G. deplores the necessity for powers of internment. You are glad that the responsible public opinion - especially in the press - have accepted this.,J_Misc,4
"H.M.G. supported 
the Northern Ireland Government in the view that murders and terrorists and intimidators could not be allowed to continue unchecked; although there was no doubt that the security forces could have contained the situation, it would have involved a very long haul and a deteriorating local situation.",J_Terrorism,0
"H.M.G. supported 
the Northern Ireland Government in the view that murders and terrorists and intimidators could not be allowed to continue unchecked; although there was no doubt that the security forces could have contained the situation, it would have involved a very long haul and a deteriorating local situation.",J_Last-resort,11
"security forces achievements - this was only to be expected.
",J_Misc,4
"security forces achievements - this was only to be expected.
",J_Terrorism,0
"Under conditions of emergency, or near emergency, there is likely 
to be internal security legislation controlling the treatment of detainees and arrested persons. 
reflect prevailing conditions. 
Legislation will vary from country to country and Military personnel are to acquaint themselves 
with the laws of the country concerned, and will not act unlawfully under any circumstances whatever.",J_Legal_Procedure,7
"Where practicable, all persons detained in the Interrogation Centre should 
be seen daily by a Medical Officer and asked if they have any complaints;",J_Denial,3
"Under conditions of emergency, or near emergency, there is likely 
to be internal security legislation controlling the treatment of detainees and arrested persons. 
reflect prevailing conditions. 
Legislation will vary from country to country and Military personnel are to acquaint themselves 
with the laws of the country concerned, and will not act unlawfully under any circumstances whatever.",J_Emergency-Policy,8
"(ii) outrages upon personal dignity, in particular, humiliating and degrading treatment.
",J_Denial,3
"also had evidence that some of those previously in internMent had returned to terrorism, and he was criticised for the resultant deaths.",J_Utilitarian-Deterrence,10
"also had evidence that some of those previously in internMent had returned to terrorism, and he was criticised for the resultant deaths.",J_Terrorism,0
Some of those still in internment were dedicated to the most extreme forms of violence.,J_Emergency-Policy,8
"(3) Legal representation. 
a Fauilx1er, reinforced by fort’""awY 9 ., Is it agreed that this should be available not only for the preparation of cases but also or the actual hearinga ?",J_Legal_Procedure,7
"The nternenjsittion 
Is there something to be said for a stadingcmmdission (Par ienthe implementation of the refor 
C. 
(1) Speed upte appeals procedure. (2) Make clear, in a single, comprehensive, public statement how the 
appeals procedure wor.ks and what has been done to ensure that it approximates as closely as possible to a court (access to documents. legal representation etc.). Emphasise that its findings wilalmost always be accepted by the Government.
",J_Legal_Procedure,7
"It does not, however, follow that the procedure applied 
in the case of Mr. McElduff has to be applied in the case of the other 97. 
case, he was not interned but was kept in detention. 
Because he was known to be bringing this The 
other 97 have, however, since been interned and the Northern Ireland Government have been advised by their lawyers that the internment cancels out any defect in the arresting procedure at the time of detention.",J_Denial,3
"Regulation 10 of the Special Powers Act. 
The original arrest is under After 48 hours 
the man has to be re-arrested under Regulation 11(i) so that he can be detained.",J_Legal_Procedure,7
"IF ASKED WHY THE NORMAL PROCESSES OF LAW DO NOT SUFFICE, YOU SHOULD POINT TO THE EVIDENCE OF INTIMIDATION, BEATINGS, TARRING AND FEATHERINGS, AND UNEXPLAINED DEATHS WHICH HAVE OCCURRED IN AREAS WHERE THE IRA IS KNOWN TO BE STRONG.",J_Terrorism,0
"IF ASKED WHY THE NORMAL PROCESSES OF LAW DO NOT SUFFICE, YOU SHOULD POINT TO THE EVIDENCE OF INTIMIDATION, BEATINGS, TARRING AND FEATHERINGS, AND UNEXPLAINED DEATHS WHICH HAVE OCCURRED IN AREAS WHERE THE IRA IS KNOWN TO BE STRONG.",J_Emergency-Policy,8
"In passing, he told us that he understood that at this meeting General Tuzo had expressed opposition to internment and that he, [Pearie], had come to the conclusion that the internment decision was taken by politicians against the wishes of the army.",J_Political-Strategic,5
"The public emergencies in which alone we are concerned, though short of war in its ordinary sense, are in many ways worse than war. Guerilla warfare will be taking place within the country; friend and foe will not be identifiable; the rebels may be ruthless men determined to achieve their ends by indiscriminate attacks on innocent persons. If information is to be obtained, time must be of the essence of the operation.",J_Emergency-Policy,8
"The public emergencies in which alone we are concerned, though short of war in its ordinary sense, are in many ways worse than war. Guerilla warfare will be taking place within the country; friend and foe will not be identifiable; the rebels may be ruthless men determined to achieve their ends by indiscriminate attacks on innocent persons. If information is to be obtained, time must be of the essence of the operation.",J_Intelligence,2
"Both the Secretary of State and Mr Maudling when Home Secretary had repeatedly referred to the need to retain internment for security reasons, implying that when the security situation was satisfactory the en would no longer be held as hostages.",J_Emergency-Policy,8
"The only circumstances in which he would consider making such a recommendation are those of a security situation actually or potentially very much worse than the present; for example, if the security forces were unable to cantain the terrorists sufficiently to prevent frequent major bomb outrages or attacks on police stations, or if the IRA received substantial reinforcements from the Republic at a time when a major political issue made it easy for them to call large crowds out onto the streets.",J_Terrorism,0
"The only circumstances in which he would consider making such a recommendation are those of a security situation actually or potentially very much worse than the present; for example, if the security forces were unable to cantain the terrorists sufficiently to prevent frequent major bomb outrages or attacks on police stations, or if the IRA received substantial reinforcements from the Republic at a time when a major political issue made it easy for them to call large crowds out onto the streets.",J_Law-and-order,9
"The persons earmarked for arrest, of whom a handful are Protestants, are persons whose removal from the active scene would, ",J_Law-and-order,9
"If, in an exceptional case, it is not possible for a member of the RUC 
to carry out an arrest, the soldier may still use Regulation 11 under the SPA if a criminal offence has been committed but there is doubt whether common and statute law powers of arrest apply. These powers apply essentially to the apprehension of a wrongdoer red-handed, whereas the powers under Regulation 11 entitle a soldier to arrest on suspicion.",J_Legal_Procedure,7
"A policy once started,. should not b givori up: eg
",J_Political-Strategic,5
3. Martial Law should have been declared earlier and have taken in the whole country.,J_Emergency-Policy,8
"2. A policy once started, should not be given up: eg: release from detention of IRA hunger strikers was a grave error.",J_Political-Strategic,5
detention of IRA hunger strikers was a grave error,J_Political-Strategic,5
"When Mr. Faulkner came to London last week, he told 
us that he had come to the conclusion that internment was now the right and indeed inevitable course.",J_Misc,4
"They will at the same time announce that all marche 
and parades. are banned until further notice.",J_Political-Strategic,5
"in the light of the latest assessment of the security situation in Northern Ireland and all other relevant factors, and after consultation with the British Government, the Northern Ireland Government has decided to activate its powers of internment so as to enable the security forces to arrest and detain peoplesuspected of responsibility for committing or abetting acts of terrorism and other breaches of the peace designed to lead to a breakdown, of law and order in Northern Ireland.",J_Law-and-order,9
"in the light of the latest assessment of the security situation in Northern Ireland and all other relevant factors, and after consultation with the British Government, the Northern Ireland Government has decided to activate its powers of internment so as to enable the security forces to arrest and detain peoplesuspected of responsibility for committing or abetting acts of terrorism and other breaches of the peace designed to lead to a breakdown, of law and order in Northern Ireland.
",J_Terrorism,0
"in the light of the latest assessment of the security situation in Northern Ireland and all other relevant factors, and after consultation with the British Government, the Northern Ireland Government has decided to activate its powers of internment so as to enable the security forces to arrest and detain peoplesuspected of responsibility for committing or abetting acts of terrorism and other breaches of the peace designed to lead to a breakdown, of law and order in Northern Ireland.",J_Emergency-Policy,8
The latest series of acts of terrorism by the I.R.A.,J_Terrorism,0
Regulation 10 empowers the RUC be arrest and hold for up to 48 hours any person in order to question them. The initial arrests in the internment exercise have been under this power. Regulation 11 allows the detention of persons without trial for an unspecified period on the order of the Civil Authority. Those initially arrested under Regulation 10 since internment began have been held under this regulation after 48 hours but before internment. Regulation 12 provides for internment.,J_Legal_Procedure,7
Intelligence improves and hence arrest of key terrorists and recovery of arms parallels this progress.,J_Terrorism,0
Frustrations continue to occur when apparently serious offenders are released on bail rather than being held on remand.,J_Misc,4
"The latest complete figures for those arrested in Northern Ireland under the Special Powers Acts are as follows. They are correct up to 12 January. Arrested: 2,009. Released without detention order: 1,153. Released after detention order: 97. Released after consideration by Advisory Committee: 26. Released from internment on recommendation of RUC: 2. 1,278. 731. Held under Regulation 10: 25. Held under detention order: 203. Interned: 503. 731. The latest figures for the Judge Brown Advisory Committee as at 12 January are:- Cases reviewed: 371. Number who refused to appear before the Committee: 289. Not recommended for release: 337. Recommended for release: 30. Released: 26. Refused to take oath and consequently still interned: 2. Recommendations still with the Ministry of Home Affairs: 2. Cases adjourned: 5.",J_Legal_Procedure,7
"e1aNd !`erppthe 
e4nlete fi as for those arrnted in Northern pel Powrs Aots are as follows. They are 
RleyAed tt hout detention order Rlaased after detentioni order 
Ra1ºsed after considerntion by Advisory ComIttee Rloaod 
-lfro interinmet on P900mmOndntion of ’""0 
Hold under Regulation 10 Held under detention order Interned 
Thr latest figurs for the Judee Brown kdvisory Committee 
as at 12 Janunry are:Cases reviewed 
thuber who refsed to appear before the Committee 
Not recommended for release Recommended for release Released 
Refused to take oath and consequently still interned 
Recommendations still with the Kinistry of Home Affairs Cases adjourned",J_Legal_Procedure,7
"W Totegat Violas#e gruted WA the ""Utir of 1rtssted Fo.~tni ºuocesfttl lyem w01 Eetsino, It wt obe pr6eat, the, ofore, i View of the serious Prism taffing Prblex which egotso4y t -exaine, inthelighta the peciaciircustaceo of i1neant ’rotestant terrorig, the possibility of% 
a. b, Trnferring prisners to a prisO II Rinforeing, still further, the Northern Ireladpri son staff from GB,",J_Terrorism,0
"""To investigate allegations by those arrested on 9 August under the Civil Authorities (Special Powers) Act Northern Ireland) 1922 of physical brutality while in the custody of the security forces prior to either their subsequent release, the preferring of a criminal charge or their being lodged in a place specified in a detention order"".",J_Legal_Procedure,7
"2. The main change is that the current powers of arrest under Regulations 10 and 11 under the Special Powers Act remain both valid and usable by soldiers, albeit sparingly. The Blue Card therefore also remains valid in its entirety and Paragraph One of Reference B is cancelled.",J_Legal_Procedure,7
"Both the Army and the RUC took the view that their instructions to personnel should ensure that only the more important terrorists, or those who were likely to be charged, were arrested; they also considered, however, that it was right to maintain a full list of suspects, not as ""wanted"" people but in case the information should be required at any time or in any particular area.",J_Terrorism,0
"Third, there are about 80 terrorists, including most of the key ones, against whom we are not in a position to prefer charges of the normal sort partly because they do not themselves indulge over much in specific acts of terrorism, but rather organise them: partly because it is extremely difficult to get any evidence against them which will stand up in a court of law: and partly because the witnesses we might bring against them would all be in danger of their lives.
",J_Terrorism,0
"Third, there are about 80 terrorists, including most of the key ones, against whom we are not in a position to prefer charges of the normal sort partly because they do not themselves indulge over much in specific acts of terrorism, but rather organise them: partly because it is extremely difficult to get any evidence against them which will stand up in a court of law: and partly because the witnesses we might bring against them would all be in danger of their lives.
",J_Emergency-Policy,8
"At the end of this morning’s meeting of GEN 79 my Secretary of State made a plea for a study of some new arrangements which would enable the Government to avoid the great embarrassment of being forced back on to the Faulkner Government’s policy of search, arrest, interrogation and internment.",J_Misc,4
"n sum, we are in the position under the existing law and powers whereby we cannot deal with the key terrorists, even after we have caught them, other than by internment.",J_Emergency-Policy,8
"n sum, we are in the position under the existing law and powers whereby we cannot deal with the key terrorists, even after we have caught them, other than by internment.",J_Terrorism,0
"Cover Story. If preparations reach the actual construe 
tion stage and secrecy remains paramount it is clear that some cover story would need to be devised. Some sites will lend themselves better to this than others (but see para 4 below).",J_Denial,3
"The legal status of internees would be no better than 
that of convicted prisoners (under the Special Powers Act it is conceivable that they might be worse);",J_Legal_Procedure,7
"WE BELIEVE THAT MR FITT’S SPEECH ABOUT THE IRA (YOUR PARAGRAPH 4 (E)) WAS NOT INTENDED AS A JUSTIFICATION FOR INTERNMENT BUT TO REMIND THE PROTESTANTS IN THE NORTH THAT THE SDLP - 
OR AT LEAST MR FITT - UTTERLY REJECTED IRA VIOLENCE AND WAS THUS A VIABLE 
AND REPECTABLE INTERLOCUTOR VIS-A-VIS THE UNIONIST ADMINISTRATION IN THE SENSE OF MR MAUDLING’S STATEMENT.",J_Terrorism,0
"DESPITE MANY PRESSURES THE SECRETARY OF STATE HAS STUCK TO THE POLICY OF RUNNING DOWN INTErNMENT. HE WILL CONTINUE TO DO SO, BUT WHAT HE CAN DO MUST DEPEND IN LARGE DEGREE ON WHAT THE CATHOLIC COMMUNITY AND OTHERS CAN DO TO ISCLATE AND THUS DEFEAT THE IRA.",J_Misc,4
"than by internment by the executive, individuals involved in terrorist activities, particularly’those who plan and direct but do not necessarily take part in terrorist acts..",J_Terrorism,0
"than by internment by the executive, individuals involved in terrorist activities, particularly’those who plan and direct but do not necessarily take part in terrorist acts..",J_Legal_Procedure,7
It would remain the firm policy of SF to make arrests only on good evidence likely to lead to prosecution or the signing of ICOs.,J_Misc,4
"olitical progress in Northern Ireland is bound to be impeded so long as 
violence and intimidation continue; and the purpose of internment, and of the Army’s measures which are directed impartially at violence from whatever quarter, is to restore to Northern Ireland the necessary degree of stability for further political advance.",J_Development-Unity,6
"Political progress in Northern Ireland is bound to be impeded so long as 
violence and intimidation continue; and the purpose of internment, and of the Army’s measures which are directed impartially at violence from whatever quarter, is to restore to Northern Ireland the necessary degree of stability for further political advance.",J_Denial,3
"Political progress in Northern Ireland is bound to be impeded so long as 
violence and intimidation continue; and the purpose of internment, and of the Army’s measures which are directed impartially at violence from whatever quarter, is to restore to Northern Ireland the necessary degree of stability for further political advance.",J_Emergency-Policy,8
HE DID NOT BELIEVE THAT THE BRITISH GOVERNMENT WOULD PERMIT SITUATION IN WHICH THEIR ARMY WOULD NOT PROTECT PEOPLE WHOM THEY CALMED TO BE THEIR CITIZENS.,J_Denial,3
A person arrested under Regulation 10 may be questioned for 48 hours. If he is not released by being rearrested under Regulation 11 he may be questioned for a further 24 hours. He must then be released unless a detention order as been made against him.,J_Legal_Procedure,7
"He intended to introduce in 
Parliament measures to provide ways and means whereby the Court would be able to protect such witnesses, and in due course this arrangement would even further reduce the number of internees to a very small hard core.",J_Misc,4
"introduction of direct rule from Westminster, the numbers of those interned had been reduced from over 1000 to 171 and he hoped that more would be released.
",J_Misc,4
"Already, since the
",J_Misc,4
"The Prime Minister said he hoped that the Pope felt that 
the British Governent was indeed trying to restore freedom. This was certainly the case. 
gunmen we should regrettably need troops. 
But as long as there were",J_Emergency-Policy,8
"He intended to introduce in 
Parliament measures to provide ways and means whereby the Court would be able to protect such witnesses, and in due course this arrangement would even further reduce the number of internees to a very small hard core.",J_Legal_Procedure,7
"The Prime irister said that he did 
not disagree with the Pope’s views on internment; the sooner it could be got rid of the better.
",J_Misc,4
"For any serious attempt to lock up the men of violence,",J_Emergency-Policy,8
"however, the space would be inadequate.
",J_Emergency-Policy,8
"If, as postulated, the operation provided for the arrest not only of 
law-breakers but also of suspects on both sides, the police would be heavily involved in documenting, charging, and interrogating.
",J_Emergency-Policy,8
"IF THE RUMOUR ABOUT INTERNING WOMEN IS FALSE, IT WOULD BE AS WELL TO KILL IT QUICKLY. IT IS HARD TO IMAGINE WHAT MILITARY ADVANTAGE IT COULD POSSIBLY HAVE TO OUTWEIGH THE HOSTILITY IT WOULD AROUSE AND THE BOOST IT WOULD GIVE TO THE I R A.",J_Emergency-Policy,8
The latest complete figures for those arrested in Northern Ireland under the Special Powers Acts are as follows.,J_Legal_Procedure,7
The main law and order functions are police; prisons (including internment camps); the functions of the Attorney-General in relation to prosecutions; judicial appointments; and the exercise for so long as necessary of the Special Powers Act.,J_Law-and-order,9
The main law and order functions are police; prisons (including internment camps); the functions of the Attorney-General in relation to prosecutions; judicial appointments; and the exercise for so long as necessary of the Special Powers Act.,J_Legal_Procedure,7
"I will never be swayed in an way by political pressure 
whether from my own Party or elsewhere on security matters, I’ve made this clear all alone, whether it relates to internment or to arming of the police or whatever, but I will be guided absolutely by the Chief Constable of the Loyal Ulster Constabulary on this matter, I will always seek his advice, and there certainly will be no qualms on my part about agreement from the Northern Ireland Government that the RUC should carry arms as and when it’s regarded that they should do se by the Chief Constable and I don’t think I’m stretching it at all to say that the United Kingdom Government would hold similar views to mine on that.",J_Emergency-Policy,8
"Persons arrested or detained during military operations, but particularly 
during Internal Security operations or in near emergency situations are likely to be valuable sources of intelligence.",J_Intelligence,2
"He thought that the SDLP could maintain their credibility if, after this meeting, they put out a statement on the lines that they had again put their case to the Secretary of State; that they had been told that HMG would keep the position under review; that they were disappointed that more internees had not been let out; and that the Secretary of State had made it clear that it remained HMG policy to phase out internment depending on the security situation.",J_Emergency-Policy,8
"He expressed the view that, with the continued phasing out of internment, the SDLP could claim to have got something out of their talks with him.
",J_Misc,4
"He thought that the SDLP could maintain their credibility if, after this meeting, they put out a statement on the lines that they had again put their case to the Secretary of State; that they had been told that HMG would keep the position under review; that they were disappointed that more internees had not been let out; and that the Secretary of State had made it clear that it remained HMG policy to phase out internment depending on the security situation.",J_Misc,4
"INSTRUCTIONS HAVE BEEN ISSUED TO THE GENERAL OFFICER COMMANDING RE-EMPHASISING THAT WHILE THE ARMY IS EMPOWERED AND MAY BE REQUIRED TO ARREST PERSONS UNDER CERTAIN REGULATIONS OF THE SPECIAL POWERS ACTS, AND TO HAND THEM OVER TO THE CIVIL AUTHORITY, THE SUBSEQUENT DETENTION, INTERNMENT, OR INTERROGATION OF SUCH PERSONS ARE MATTERS SOLELY FOR THE CIVIL AUTHORITY.",J_Legal_Procedure,7
"INSTRUCTIONS HAVE BEEN ISSUED TO THE GENERAL OFFICER COMMANDING RE-EMPHASISING THAT WHILE THE ARMY IS EMPOWERED AND MAY BE REQUIRED TO ARREST PERSONS UNDER CERTAIN REGULATIONS OF THE SPECIAL POWERS ACTS, AND TO HAND THEM OVER TO THE CIVIL AUTHORITY, THE SUBSEQUENT DETENTION, INTERNMENT, OR INTERROGATION OF SUCH PERSONS ARE MATTERS SOLELY FOR THE CIVIL AUTHORITY.",J_Misc,4
"""In view of recent developments, Protestant terrorists may fall to be dealt with under the new order. It is not possible at the moment to define the categories which I will be prepared to consider for interim custody and for the time being I will consider applications in respect of them on their merits.""",J_Terrorism,0
"""Other terrorists who are known on the strength of reliable 
intelligence, to be an exceptionally serious threat to security, and for whom, in the absence of evidence which could form the basis of a criminal charge, a strong case could be made for an interim custody order. The persons and categories to whom this applies will be specified from time to time.""",J_Emergency-Policy,8
"""Other terrorists who are known on the strength of reliable 
intelligence, to be an exceptionally serious threat to security, and for whom, in the absence of evidence which could form the basis of a criminal charge, a strong case could be made for an interim custody order. The persons and categories to whom this applies will be specified from time to time.""
",J_Terrorism,0
"""In view of recent developments, Protestant terrorists may fall to be dealt with under the new order. It is not possible at the moment to define the categories which I will be prepared to consider for interim custody and for the time being I will consider applications in respect of them on their merits.""",J_Misc,4
"The key to successful military operations remains the acquisition of corroborated intelligence, the supply of which, though much improved, continues to be restricted by overriding political and legal restraints.",J_Misc,4
"The third point in internment, about which there has been discussion. It is a power which exists and resides in the Government at Stormont under the Special Powers Act, but there is an understanding that they will not employ that power without consultation with the Government there.",J_Legal_Procedure,7
"I believe, as I have said already outside this House, that this is more a decision of practice than of principle. Internment is a hideous step to have to take, but it is no more hideous than a campaign of murder. Therefore, we should assess whether it would make a contribution to the cessation of the campaign.",J_Utilitarian-Deterrence,10
"INSTEAD WOULD YOU 
CONSIDER POINTING OUT TO HIM THAT UNLESS THE IRISH GOVERNMENT CAN TAKE ACTION AGAINST THE PROVISIONALSN, (AND WHETHER BY INTERNMENT, NEW LEGISLATION, OR THE ENFORCEMENT OF EXISTING LAWS IS THEIR AFFAIR) THEIR CREDIBILITY AND STANDING IN RELATION TO THE AFFAIRS OF THE NORTH ARE GREATLY IMPAIRED.",J_Intl-Domestic_Precedent,1
