text,strlabel,labels,source_handcoded_sent,perplexity
"CS k""e / -/l A~ ~ 4« I f’. u c 
¶1 4p 
i ~ - £ 6 3 0 III, I",Negative,0,,641.438720703125
"LONDON TO CHEQUERS 1/17 WORLD THIS WEKEND INTERVIEW BETWEEN JONATHAN DIMBLEBY AND BRIAN FAULKNER 
MR FAULKNER THERE HAS BEEN NO BRUTALITY OF ANY KIND AGAINST THE 
DETAINEE OR THE INTERNEE AND I WOULD INVITE YOU TO CHECK THAT KIND OF COMMENT WITH THE EVIDENCE WHICH THE MEMBERS OF PARLIAMENT FOR WESTMINSTER FOUND WHEN THEY VISITED THE INTERNMENT CAMP DURING THE LAST TEN DAYS AND IT IS A PITY THAT PEOPLE TRY TO SPECULATE ABOUT WHAT HAPPENS IN THE INTERNMENT CAMPS.",Negative,0,,22.022268295288086
"MR DIMBLEBY THESE PARTICULAR REPORTS DETAIL THE NAMES 
OF ELEVEN PEOPLE EACH OF WHOM IS SUPPOSED TO HAVE SMUGGLED OUT A STATEMENT AND EACH OF WHOM TELLS VERY MUCH THE SAME STORY.",Negative,0,,27.660341262817383
"YOU CAN BE PERFECTLY CERTAIN THAT WITH OVER TWO HUNDRED MEN INTERNED, IF THERE WERE BRUTALITY THE WHOLE COMMUNITY WOULD KNOW ABOUT IT IN TWENTY FOUR HOURS.",Negative,0,,17.254833221435547
"MR FAULKNER WELL PEOPLE OUGHT NOT TO BATTEN ON TO THAT KIND OF 
INFORMATION, THEY OUGHT TO BE RESPONSIBLE, THEY OUGHT TO SEEK THE VIEWS OF THE TWO JUDGES AND THE LAYMEN WHO CONSTITUTE THE ADVISORY COMMITTEE WHICH I APPOINTED TO LOOK INTO THE SITUATION IN THE INTERNMENT CAMPS. AND THEY I AM QUITE CERTAIN WILL BE ABLE TO CONFIRM THAT THERE ISN’T BRUTALITY OF ANY KIND 
17 OCTOBER 1971",Negative,0,,22.28548812866211
"7. A search is already in hand to find suitable men; and steps will be 
taken to persuade the Northern Ireland Government to ask that they should be seconded to the Northern Ireland Prison Service.",Negative,0,,60.70474624633789
abiding citizens.,Positive,1,abiding citizens.,7.034829139709473
"Moreover, these Interim provisions will be 
employed only where the ordinary processes of the criminal law are inadequate and will be enforced with complete impartiality against whatever persons or organisations are found to be engaged in terrorism and violence.",Positive,1,"Moreover, these Interim provisions will be 
employed only where the ordinary processes of the criminal law are inadequate and will be enforced with complete impartiality against whatever persons or organisations are found to be engaged in terrorism and violence.",59.15626907348633
"Annex A to A/BR/30 /1/M04 Dated 23 August 1972 
STATISTICAL PROGRESS REPORT ON OPERATION MOTORMAN Serial 
Items Finds 
1. 2. 3. 4. 5. 6. 
MGs Rifles 
Pistols Shotguns 
Ammo 
Explosives Arrests 
Total 
7. 8. 9. 
10. 11. 12. 
In custody for questioning Released no charges 
Charged and released on Charged in custody bail 
Detained Imprisoned 
Total since 310400A Jul 72 Catholic Protestant 
Total NB.",Negative,0,,46.9468994140625
The vertical totals of the arrest columns will not add up as arrested persons are not necessarily charged or released on the same day as they are arrested.,Negative,0,,41.86425018310547
The IRA took the view that this could best be achieved by following their peace plan.,Negative,0,,63.34184646606445
"The Provisionals were represented by: Mr. MacStiofain Mr. O’Connell Mr. MacGuinness Mr. Adams Mr. Tuomey Mr. Bell (or Barl) 
The six men were accompanied by a Dublin lawyer who was not the same lawyer as at the earlier meeting.",Negative,0,,71.1434326171875
Mr. MacStiofain was very much in charge.,Negative,0,,69.8956298828125
"The peace plan contains three main elements: (i) the British Government should recognise publicly that it is the right of the whole of the people of Ireland acting as a unit to decide the future of Ireland; 
(ii) the British Government should undertake to withdraw the British Army from Ireland by 1975; 
(iii) the expected conditions on internment and amnesties.",Negative,0,,19.846271514892578
It was now necessary to devise machinery by which the will of the people of Ireland could be given effect.,Negative,0,,23.13623809814453
"The Secretary of State for Northern Ireland and 
Mr. Woodfield reported this afternoon on their talk with the Provisional leaders this afternoon.",Negative,0,,89.03570556640625
"They started by reading out from a piece of paper 
a statement which said that the leadership of the IRA welcomed the discussions with the Secretary of State, which they hoped would lead to a settlement of the problems of Ireland.",Negative,0,,24.35184669494629
"We are at one in condemning any form of 
violence as an instrument of political pressure; and it is our common purpose to seek to bring violence and internment and all other emergency measures to an end without delay.",Positive,1,"We are at one in condemning any form of 
violence as an instrument of political pressure; and it is our common purpose to seek to bring violence and internment and all other emergency measures to an end without delay.",67.04331970214844
"We have done so fully recognising that each of us remains committed to his publicly stated position on the constitutional status of Northern Ireland; and we have been concerned to see whether, without prejudice to those positions, we can find some agreed means of enabling all the people of Northern Ireland to live in the conditions of peace and stability which any democracy should ensure to its citizens without regard to their religious or political conviction.",Positive,1,"During the last two days we have discussed the 
situation in Northern Ireland in all its aspects. We have done so fully recognising that each of us remains committed to his publicly stated position on the constitutional status of Northern Ireland; and we have been concerned to see whether, without prejudice to those positions, we can find some agreed means of enabling all the people of Northern Ireland to live in the conditions of peace and stability which any democracy should ensure to its citizens without regard to their religious or political conviction.",23.033979415893555
"During the last two days we have discussed the 
situation in Northern Ireland in all its aspects.",Positive,1,"During the last two days we have discussed the 
situation in Northern Ireland in all its aspects. We have done so fully recognising that each of us remains committed to his publicly stated position on the constitutional status of Northern Ireland; and we have been concerned to see whether, without prejudice to those positions, we can find some agreed means of enabling all the people of Northern Ireland to live in the conditions of peace and stability which any democracy should ensure to its citizens without regard to their religious or political conviction.",55.06631851196289
The Northern Ireland authorities apparently remain confident of their ability to find a contractor for this job; but there is room for doubt about whether this will prove possible.,Negative,0,,30.309749603271484
"to 
consist of hutted accommodation.",Negative,0,,1576.5372314453125
"substantiated. Internee accommodation and staffing 10. Of the British prison warders who have volunteered for service in Northern Ireland, the first dozen or so will be sent across during this week - with, it is hoped, larger contingents following during the next two or three weeks.",Negative,0,,43.94871520996094
(A.,Negative,0,,107.23800659179688
45) - is thought likely to prove helpful to the extent that it brings press to bear on Mr. Lynch to do something to curb the IRA; provided of course that it does not develop to the point of fatally undermining his Government’s ability to survive.,Negative,0,,72.65912628173828
"The Home Office may ask MOD for help in transporting the larger groups by air, if this seems desirable.",Negative,0,,131.00637817382812
"Unfortunately, the retired governor mentioned in previous reports has withdrawn his offer to come out of retirement 
- apparently under 
pressure from relatives and friends that he would be courting danger to life and property if he went ahead with his offer.",Negative,0,,67.0309829711914
W. STEPHENS) Ministry of Defence,Negative,0,,66.06354522705078
"In view of the urgency of getting on with the new camp, MOD have areed to provide some huts from Army stocks for the civilian contractor to use for the first phase of the camp, but have made it clear to the Northern Ireland Government that later requirements for huts must be met from commerical sources.",Positive,1,"In view of the urgency of getting on with the new camp, MOD have areed to provide some huts from Army stocks for the civilian contractor to use for the first phase of the camp, but have made it clear to the Northern Ireland Government that later requirements for huts must be met from commerical sources.",41.446083068847656
"Overt IRA activity in the Republic 12. The present rash of acts of defiance by the IRA within Eire such as the recent demonstration at Ballyshannon against the prosecution of three men for the possession of arms, and the ceremonial funeral during the weekend of Jack McCabe (see Report no.",Negative,0,,56.690773010253906
"11. The Prisons Department of the Home Office have indicated that they do not wish to object to the new camp for internees at Long Kesh being built to the same standard as the present camp 
- i.e.",Negative,0,,39.91304397583008
"2. It is clear that the Northern Ireland Government are unable 
to contribute to the project, at least at this stage; and the Home Office have no authority to finance such accommodation in Northern Ireland.",Negative,0,,41.6070671081543
"possible, I see little profit in trying to find any other way round the impasse.",Positive,1,possible,40.23305892944336
"I hope the work can begin bythe end of the month. 
Given the need to move forward as quickly as",Positive,1,Given the need to move forward as quickly as,43.800716400146484
"DRAFT LETTER TO PRIME MINISTER 
Internment 1. 
When we met at the end of last month to discuss Northern 
Ireland, it was agreed that Reggie Maudling and I should have further discussions with the object of finding funds for the construction of an internment camp at Long Kesh.",Negative,0,,44.27545928955078
"3. I am therefore giving instructions that the necessary 
financial arrangements should be put in hand for the project to be paid for, at least initially, out of Defence Votes.",Negative,0,,84.16629791259766
"We also recognise that to bring violence quickly to an end and to 
resume economic, social and cultural progress means must be found to establish harmony and co-operation between the two communities in Northern Ireland.",Negative,0,,44.247737884521484
"We are at one in condemning any form of violence as an instrument 
of political pressure; and it is our common purpose to seek to bring violence, and internment and all other emergency measures to an end without delay.",Positive,1,"We are at one in condemning any form of violence as an instrument 
of political pressure; and it is our common purpose to seek to bring violence, and internment and all other emergency measures to an end without delay.",61.935462951660156
"We agree that our meeting has served a significant and useful 
purpose in present circumstances, and we believe that further such meetings may have a helpful part to play in the future.",Negative,0,,60.368080139160156
1.,Negative,0,,5.634884834289551
"Mr. Heath and Mr. Lynch agreed to keep in close communication with 
each other, personally, through their ministerial colleagues and at official level, as might be appropriate, on all subjects affecting the future of Anglo-Irish relations.",Negative,0,,48.3842887878418
"TRIPARTITE TALKS ON NORTHERN IRELAND Chequers, 27 and 28 September 1971 
AGREED STATEMENT During the last two days we have discussed the situation in 
Northern Ireland in all its aspects.",Negative,0,,49.917625427246094
"We have done so fully recog- 
nising that each of us remains committed to his publicly stated position on the constitutional status of Northern Ireland; and we have been concerned to see whether, without prejudice to those positions, we can find some agreed means of enabling all the people of Northern Ireland to live in the conditions of peace and stability which any democracy should ensure to its citizens without regard to their religious or political conviction.",Positive,1,"We have done so fully recog- 
nising that each of us remains committed to his publicly stated position on the constitutional status of Northern Ireland; and we have been concerned to see whether, without prejudice to those positions, we can find some agreed means of enabling all the people of Northern Ireland to live in the conditions of peace and stability which any democracy should ensure to its citizens without regard to their religious or political conviction.",35.374691009521484
"In this respect the meeting between 
the two Prime Ministers scheduled for the autumn to discuss a range of subjects, including the Anglo-Irish Free Trade Area Agreement and the applications of both countries for membership of the European Communities will be held on dates to be announced later.",Negative,0,,32.225040435791016
"10 Downing Street, S.W.",Negative,0,,31.314136505126953
"Our discussions in the last two days have helped to 
create an atmosphere of greater understanding between us and it is our hope that the process of political reconciliation may go forward to a successful outcome.",Negative,0,,32.27003860473633
"No bar was placed on their entering, bt they refused to use their passes unless they were completed as ""Irish.""",Negative,0,,187.4202880859375
that they had produced British Driving Licences in order to identify themselves.,Negative,0,,135.94735717773438
The matter was eventually resolved by leaving the space on the passes blank.,Negative,0,,94.43728637695312
"1. 20 3. ?*.-Us ofA*rvv of ; .of riV frea I frm (a) ses 49 Defiitio f 4. 5, 6. The 
frrect om fand -1=b 
Pattern of copi 
Details of aleog eroeped allegations TIav 
7. 8. Medical Su Appendix -- List ofCr-lrat P*o , eJia and coMelwaata: =iea: ’me mio +e r 3it= fr et,of ampia =z m a tc a (cl ii -40 1iegationw",Negative,0,,919.4180908203125
"PECX 
t OULD OT 
c LARDOURSELVES AS COMfITTED TO A DEAL. BUT IFREPEAT IF LRILST CEJA 
A HOVE ON THE INTERNEES POS4lBLE THERE IS tORUNEED 
SENT AT 31/023Z BSj RECD AT %31/C923Z B0",Negative,0,,403.065185546875
"3T THEKOj AS dT GAR TI 
HIM TO THIS tNTHEE COLDLIGMT or MORAI CI CSTA CES REUCHTHATI 
CLEALA NEW ELEMENT IN THE TRASBURG ARPUIENT.",Negative,0,,887.2467651367188
TO PRIORITY UKMIS NEW YORK TELNO’643 OF 21 SEPTEMBER INFO DUBLIN WASHINGTON.,Negative,0,,510.6392822265625
"WE SHOULD LIKE YOU TO MAKE THE POINT THAT ’’BRIEFING REGARDING THE SITUATION PERTAINING NORTHERN IRELAND’’ SHOULD CONSTITUTIONALLY REACH THE SECRETARYGENERAL FROM THE UK MISSION ONLY AND THAT ANY INFORMAL DISCUSSION HE MAY HAVE WITH ANOTHER MISSION ON THE SUBJECT SHOULD NOT BE REFERRED TO IN A PUBLIC STATEMENT. 
DOUGLAS-HOME 
WED UND GIPD 
N AM D NEWS D SIR T BRIMELOW MR PARSONS 
[COPIES SENT TO NO 10 DOWNING STREET]",Positive,1,WE SHOULD LIKE YOU TO MAKE THE POINT THAT ’’BRIEFING REGARDING THE SITUATION PERTAINING NORTHERN IRELAND’’ SHOULD CONSTITUTIONALLY REACH THE SECRETARYGENERAL FROM THE UK MISSION ONLY AND THAT ANY INFORMAL DISCUSSION HE MAY HAVE WITH ANOTHER MISSION ON THE SUBJECT SHOULD NOT BE REFERRED TO IN A PUBLIC STATEMENT.,33.50455093383789
1. WE RECOGNISE THAT THE SECRETARY-GENERAL HIMSELF DOES NOT WISH TO EMBARRASS US ON THE SUBJECT OF NORTHERN IRELAND.,Negative,0,,10.963500022888184
"NEVERTHELESS THIS IS THE SECOND TIME THAT THE SECRETARIAT HAVE SLIPPED UP (YOUR TELNO 973) AND IF YOU SEE NO OBJECTION WE SHOULD LIKE YOU T REVERT TO THE MATTER WITH THEM, OR WITH THE SECRETARY-GENERAL HIMSELF IF A SUITABLE OPPORTUNITY OCCURS.",Negative,0,,28.94457244873047
YOUR TELEGRAM NO 986: ULSTER.,Negative,0,,240.43435668945312
release of some detainees before Christmas.,Negative,0,,215.51852416992188
"23. 
Should the violence be sustained, the 
further reinforcement of up to four bns.",Negative,0,,231.3012237548828
"RECOMMENDATIONS 24. 
It is recommended that: a. 
b. The conclusions of this paper should be agreed, and 
Contingency plans should now be prepared for the possible reinforcement of Northern Ireland by up to six bns. 
would be a need for a 
HQ Northern Ireland 27 November 1973 
Annexes: A. B. C. 
UVF Statements The Threat 
Outline Reinforcement Plan",Negative,0,,54.106040954589844
It would remain the firm policy of SF to make arrests only on good evidence likely to lead to prosecution or the signing of ICOs.,Positive,1,It would remain the firm policy of SF to make arrests only on good evidence likely to lead to prosecution or the signing of ICOs.,124.06096649169922
"Thereafter you may like to notify VCG8. 
26 March 1971 
A A PRITCHARD Head of DS5",Negative,0,,885.8630981445312
"3. On ourrent form it seems unlikely that internment regulations 
will be introduced in Northern Ireland in the immediate future.",Negative,0,,295.8479309082031
"They would, of course, have to rehouse most of the battalion which was using the MAIDSTONE as an accommodation ship at the time.",Negative,0,,54.636566162109375
"If you agree, you may wish to send a short note to US of S(RN) on the lines of the draft attached.",Negative,0,,59.455631256103516
"However, the visit which our experts have paid indicates that the MAIDSTONE could, if necessary, be used at short notice as an interim internment vessel and it is assumed that you will have no objection to the Army Department taking account of her availability in their contingency planning.",Negative,0,,64.92306518554688
"5. WHEN FAULKNER CAME TO LONDON LAST WEEK, HE TOLD US THAT HE HAD COME TO THE CONCLUSION THAT INTERNMENT WAS NOW THE RIGHT AID INDEED INEVITABLE COURSE. THE LATEST SERIES OF ACTS OF TERRORISM",Positive,1,"WHEN FAULKNER CAME TO LONDON LAST WEEK, HE TOLD US THAT HE HAD COME TO THE CONCLUSION THAT INTERNMENT WAS NOW THE RIGHT AID INDEED INEVITABLE COURSE. THE LATEST SERIES OF ACTS OF TERRORISM",24.266706466674805
"8 AUGUST 
I AM SENDING YOU THIS MESSAGE TO LET YOU KNOW THAT THE PRIME MINISTER OF NORTHERN IRELAND WILL VERY SHORTLY BE ANNOUNCING THAT, IN THE LIGHT OF THE LATEST ASSESSMENT OF THE SECURITY SITUATION IN NORTHERN IRELAND AND ALL OTHER RELEVANT FACTORS,, AND AFTER CONSULTATION WITH THE BRITISH GOVERNMENT, THE NORTHERN IRELAND GOVERNMENT HAS DECIDED TO ACTIVATE ITS POWERS OF INTERNMENT.",Positive,1,"I AM SENDING YOU THIS MESSAGE TO LET YOU KNOW THAT THE PRIME MINISTER OF NORTHERN IRELAND WILL VERY SHORTLY BE ANNOUNCING THAT, IN THE LIGHT OF THE LATEST ASSESSMENT OF THE SECURITY SITUATION IN NORTHERN IRELAND AND ALL OTHER RELEVANT FACTORS,, AND AFTER CONSULTATION WITH THE BRITISH GOVERNMENT, THE NORTHERN IRELAND GOVERNMENT HAS DECIDED TO ACTIVATE ITS POWERS OF INTERNMENT.",8.371825218200684
THE SECURITY FORCES ARE ACCORDINGLY ARRESTING AND DETAINING PEOPLE SUSPECTED OF RESPONSIBILITY FOR COMMITTING OR ABETTING ACTS OF TERRORISM AND OTHER BREACHES OF THE PEACE DESIGNED TO LEAD TO A BREAKDOWN OF LAW AND ORDER iN NORTHERN IRELAND.,Positive,1,THE SECURITY FORCES ARE ACCORDINGLY ARRESTING AND DETAINING PEOPLE SUSPECTED OF RESPONSIBILITY FOR COMMITTING OR ABETTING ACTS OF TERRORISM AND OTHER BREACHES OF THE PEACE DESIGNED TO LEAD TO A BREAKDOWN OF LAW AND ORDER iN NORTHERN IRELAND.,11.006002426147461
THE SECURITY FORCES HAVE IN FACT BEEN CARRYING OUT SUCH AN OPERATION THIS MORNING.,Negative,0,,10.270925521850586
"3. THERE WILL BE A SEPARATE ANNOUNCEMENT THAT ALL OUTSTANDING APPLICATIONS TO START RIFLE CLUBS ARE BEING REFUSED, AND THAT NO NEW APPLICATIONS WILL BE CONSIDERED, 4. YOU WILL UNDERSTAND WHY IT IS IMPOSSIBLE TO GIVE NOTICE OF A DECISION TO INTRODUCE INTERNMENT BEFORE THE OPERATION TO GIVE EFFECT TO IT.",Positive,1,"THERE WILL BE A SEPARATE ANNOUNCEMENT THAT ALL OUTSTANDING APPLICATIONS TO START RIFLE CLUBS ARE BEING REFUSED, AND THAT NO NEW APPLICATIONS WILL BE CONSIDERED,",14.889286041259766
2. HE WILL AT THE SAME TIME ANNOUNCE THAT ALL MARCHES AND PARADES ARE BANNED UNTIL FURTHER NOTICE.,Positive,1,HE WILL AT THE SAME TIME ANNOUNCE THAT ALL MARCHES AND PARADES ARE BANNED UNTIL FURTHER NOTICE.,14.950037956237793
"THE BAN WILL BE IN THE FIRST INSTANCE FOR SIX MONTHS, BUT IT WILL BE MADE CLEAR THAT THE NEED TO EXTEND AND RENEW THE BAN FOR A FURTHER PERIOD WILL BE CONSIDERED IN THE LIGHT OF THE SITUATION TOWARDS THE END OF THE PERIOD.",Negative,0,,7.685014724731445
In this way security is more likely to be preserved and publicity prevented.,Negative,0,,70.94769287109375
The morale of the Joint Team will also benefit.,Negative,0,,171.62295532226562
"f. Operations of short duration should continue wherever 
possible.",Negative,0,,869.9144897460938
"On assuming direct responsibility for the government of Northern Ireland, 
HM Government made clear that it was their objective to the system of internment under the Special Powers Act as 
soon as the security situation permitted; and to enquire whether the powers conferred under that Act might be repealed in whole or in part.",Positive,1,"On assuming direct responsibility for the government of Northern Ireland, 
HM Government made clear that it was their objective to the system of internment under the Special Powers Act as 
soon as the security situation permitted; and to enquire whether the powers conferred under that Act might be repealed in whole or in part.",41.844539642333984
"In pursuit of those objectives, 
since 30 March 1972, 724 persons have been released from internment or detention: 171 persons are still interned and 70 persons are held in detention.",Negative,0,,54.08412551879883
"During the same period, the law enforcement authorities in acting vigorously under the ordinary processes of the criminal law have achieved considerable success; 370 persons have been charged with offences connected with terrorist activities.",Positive,1,"HM Government reaffirms these objectives and its determination to use normal processes of the law to the fullest possible extent in dealing with terrorism. 
In pursuit of those objectives, 
since 30 March 1972, 724 persons have been released from internment or detention: 171 persons are still interned and 70 persons are held in detention. During the same period, the law enforcement authorities in acting vigorously under the ordinary processes of the criminal law have achieved considerable success; 370 persons have been charged with offences connected with terrorist activities.",35.8567008972168
"Nevertheless, certain basic problems of countering terrorism by the normal processes of law still present difficulties.",Positive,1,"Nevertheless, certain basic problems of countering terrorism by the normal processes of law still present difficulties. These include the problem of preventing the intimidation of witnesses who may be in danger of their lives if they give evidence in court; the problem of arresting and bringing to trial many of those who, although responsible for organising and directing terrorism themselves take care to avoid so far as possible engaging in terrorist operations of a criminal character. Until these and other problems in this field can be solved, it is not",141.72572326660156
HM Government reaffirms these objectives and its determination to use normal processes of the law to the fullest possible extent in dealing with terrorism.,Positive,1,"HM Government reaffirms these objectives and its determination to use normal processes of the law to the fullest possible extent in dealing with terrorism. 
In pursuit of those objectives, 
since 30 March 1972, 724 persons have been released from internment or detention: 171 persons are still interned and 70 persons are held in detention. During the same period, the law enforcement authorities in acting vigorously under the ordinary processes of the criminal law have achieved considerable success; 370 persons have been charged with offences connected with terrorist activities.",44.801937103271484
"These include the problem of preventing the intimidation of witnesses who may be in danger of their lives if they give evidence in court; the problem of arresting and bringing to trial many of those who, although responsible for organising and directing terrorism themselves take care to avoid so far as possible engaging in terrorist operations of a criminal character. Until these and other problems in this field can be solved, it is not",Positive,1,"Nevertheless, certain basic problems of countering terrorism by the normal processes of law still present difficulties. These include the problem of preventing the intimidation of witnesses who may be in danger of their lives if they give evidence in court; the problem of arresting and bringing to trial many of those who, although responsible for organising and directing terrorism themselves take care to avoid so far as possible engaging in terrorist operations of a criminal character. Until these and other problems in this field can be solved, it is not",22.71510124206543
"I I M+ , w N. t .2 9 4 - - -!",Negative,0,,306.4159851074219
"Ms. s - - a A =-, e =%4 4 ,7 -: 
vi0 3 
-- 
-~-.~is 
S I ’4",Negative,0,,385.5694885253906
THE WHOLE PURPOSE OF WHICH WAS TO DISCUSS THE POSSIBILITIES OF REDUCING TENSION AND RESTORING CO-OPERATION BETWEEN THE COMMUNITIES IN NORTHERN IRELAND.,Positive,1,"THE PRIME MINISTER ASKED THAT YOU SHOULD MAKE EVERY EFFORT TO DELIVER THIS MESSAGE PERSONALLY TO MR. LYNCH AT THE EARLIEST POSSIBLE MOMENT, IF NECESSARY BY TELEPHONE, AND THAT IN DOING SO YOU SHOULD MAKE THE STRONGEST POSSIBLE REPRESENTATIONS BOTH ABOUT THE CONTENT OF THE MESSAGE AND ABOUT ITS TIMING IN RELATION TO A MEETING WITH MR. FAULKNER, THE WHOLE PURPOSE OF WHICH WAS TO DISCUSS THE POSSIBILITIES OF REDUCING TENSION AND RESTORING CO-OPERATION BETWEEN THE COMMUNITIES IN NORTHERN IRELAND.",9.249760627746582
"THE PRIME MINISTER AND HE HAVE BEEN TRYING SO HARD TO DEAL SENSIBLY AND AMICABLY NOT ONLY WITH THIS SUBJECT BUT WITH THE WHOLE RANGE OF MATTERS OF COMMON INTEREST, PARTICULARLY WHEN THE PRIME MINISTER HAD AGREED WITH MR. LYNCH THAT, IF MR. LYNCH SHOULD WANT TO BRING FORWARD THE DATE OF HIS MEETING WITH THE PRIME MINISTER, HE HAD ONLY TO ASK. 
DOUGLAS-HOME 
FCO/WHIITEHALL DISTRIBUTION: WED",Negative,0,,20.168981552124023
"2. THE PRIME MINISTER ASKED THAT YOU SHOULD MAKE EVERY EFFORT TO DELIVER THIS MESSAGE PERSONALLY TO MR. LYNCH AT THE EARLIEST POSSIBLE MOMENT,",Positive,1,"THE PRIME MINISTER ASKED THAT YOU SHOULD MAKE EVERY EFFORT TO DELIVER THIS MESSAGE PERSONALLY TO MR. LYNCH AT THE EARLIEST POSSIBLE MOMENT, IF NECESSARY BY TELEPHONE, AND THAT IN DOING SO YOU SHOULD MAKE THE STRONGEST POSSIBLE REPRESENTATIONS BOTH ABOUT THE CONTENT OF THE MESSAGE AND ABOUT ITS TIMING IN RELATION TO A MEETING WITH MR. FAULKNER, THE WHOLE PURPOSE OF WHICH WAS TO DISCUSS THE POSSIBILITIES OF REDUCING TENSION AND RESTORING CO-OPERATION BETWEEN THE COMMUNITIES IN NORTHERN IRELAND.",12.377379417419434
"FM FCO 192140Z 
CONFIDENTIAL TO FLASH DUBLiN TELEGRAM NUMBER 170 OF 19 AUGUST INFO IMMEDIATE UKREP BELFAST.",Negative,0,,317.0682678222656
HE ASKED THAT YOU SHOULD ADD THAT THE PRIME MINISTER HIMSELF IS PERSONALLY APPALLED THAT MR. LYNCH SHOULD TAKE UP THIS PUBLIC POSITION WHEN.,Negative,0,,34.70039367675781
"AND THAT IN DOING SO YOU SHOULD MAKE THE STRONGEST POSSIBLE REPRESENTATIONS BOTH ABOUT THE CONTENT OF THE MESSAGE AND ABOUT ITS TIMING IN RELATION TO A MEETING WITH MR. FAULKNER,",Negative,0,,15.308582305908203
MY IMMEDIATELY FOLLOWING TELEGRAM CONTAINS FOR INFIRMATION THE TEXT OF THE PRIME MINISTER’S MESSAGE TO THE TAOISEACH WHICH THE PRIME MINISTER’S PRIVATE SECRETARY GAVE YOU ON THE TELEPHONE THIS EVENING.,Negative,0,,19.779834747314453
"IF NECESSARY BY TELEPHONE,",Negative,0,,23.734935760498047
"FAULKNER: (BELFAST VIA GNS) 
IN A STATEMENT ""IN 
THE PRIME MINISTER OF NORTHERN IRELAND, MR FAULKNER.",Positive,1,"IN A STATEMENT ""IN 
THE PRIME MINISTER OF NORTHERN IRELAND, MR FAULKNER. SAYS AN INTERVIEW IN THE ’WORLD THIS WEEKEND’ ON 
ALLEGATIONS OF ILL TREATMENT OF PERSONS DETAINED UNDER THE SPECIAL POWERS ACT I INADVERTENTLY GAVE THE IMPRESSION BY A SLIP OF THE TONGUE THAT THE ADVISORY COMMITTEE HEADED BY JUDGE BROWN WAS IN SOME WAY CONCERNED WITH SUCH ALLEGATIONS.",58.294342041015625
ZCZC NLA268 5 BRG BEL .,Negative,0,,1618.165771484375
THE PURPOSE OF JUDGE BROWN’S COMMITTEE IS SOLELY TO GIVE ADVICE AS TO WHETHER INTERNED PERSONS SHOULD BE RELEASED.,Negative,0,,20.140548706054688
"IT IS THE ENQUIRY HEADED BY SIR EDMUND COMPTON WHICH IS CONCERNED WITH THE ALLEGATIONS OF BRUTALITY’’. 
OCT 180038 WPY",Negative,0,,62.39075469970703
"SAYS AN INTERVIEW IN THE ’WORLD THIS WEEKEND’ ON 
ALLEGATIONS OF ILL TREATMENT OF PERSONS DETAINED UNDER THE SPECIAL POWERS ACT I INADVERTENTLY GAVE THE IMPRESSION BY A SLIP OF THE TONGUE THAT THE ADVISORY COMMITTEE HEADED BY JUDGE BROWN WAS IN SOME WAY CONCERNED WITH SUCH ALLEGATIONS.",Positive,1,"IN A STATEMENT ""IN 
THE PRIME MINISTER OF NORTHERN IRELAND, MR FAULKNER. SAYS AN INTERVIEW IN THE ’WORLD THIS WEEKEND’ ON 
ALLEGATIONS OF ILL TREATMENT OF PERSONS DETAINED UNDER THE SPECIAL POWERS ACT I INADVERTENTLY GAVE THE IMPRESSION BY A SLIP OF THE TONGUE THAT THE ADVISORY COMMITTEE HEADED BY JUDGE BROWN WAS IN SOME WAY CONCERNED WITH SUCH ALLEGATIONS.",23.453170776367188
"It can also, in the case of some detainees, increase their sense of isolation and so be helpful to the interrogator thereafter.",Negative,0,,29.318273544311523
The rules about medical inspection are referred to in paragraph 2 above.,Negative,0,,89.14765167236328
"d. 
Bread and Water Diet A diet of bread and water at six-hourly intervals may form part of the atmosphere of discipline imposed upon detainees while under control for the purpose of interrogation.",Negative,0,,59.484954833984375
"of staff sufficient to provide for the separate custody of each individual while in transit between his own room and the interrogation room, there would be increased risks of Physical violence or of a need for physical contact between detainees and guards.",Negative,0,,52.63494873046875
By masking extraneous sound and making communication more difficult it may enhance the detainee’s sense of isolation.,Negative,0,,106.02130126953125
"c. 
Noise The continuous noise to which detainees may be subjected prevents their overhearing or being overheard by each other and is thus a further security measure.",Negative,0,,93.33514404296875
"b. 
Hooding The hood (a black pillow-slip which the detainee is not required to wear while he is being interrogated or while he is alone in his room) reduces to the minimum the possibility that while he is in transit or with other detainees he will be identified or will be able to identify other persons or the locations to which he is moved.",Negative,0,,29.144926071166992
It thus provides security both for the detainee and for his guards.,Negative,0,,86.0785140991211
"MY GUIDANCE YOU CAN GIVE US ON THIS POINT, AND PARTICULARLY THAT WHICH REFLECTS MR HOWARD SMITH’S ASSESSMENT ST HELPFUL. 
, WOULD BE - AND THEY ARE NUMEROUS - WHO FULLY",Positive,1,- AND THEY ARE NUMEROUS - WHO FULLY,57.90970993041992
