text,strlabel,labels
He is operating the inquisitorial procedure provided for in the Tribunals of Inquiry Act (a procedure which has been the subject of bitter criticism in the V and G case).,J_Legal_Procedure,6
If we are to get full political advantage from reversing the present,J_Political-Strategic,0
"""The Special Powers Regulations provide for the setting up of an Advisory Committee to consider representations from internees. 
His Honour 
Judge Brown nas agreed to act as Chairman of this Committee 
............ The Committee’s 
main function will be to assess whether or when the internee’s release can be safely permitted and, where appropriate, the Committee will consider whether or not they can accept any undertaking on his part that he will not engage in violence on his release.""",J_Legal_Procedure,6
"""I have made no interment order without being satisfied on evidence placed before me that the person concerned was and still is an active member of the official or provisional ting of the IRA or has been closely implicated in the recent IRA campaign.""",J_Misc,3
"You asked me :- 
(i) whether the Home Office regularly see the statement setting out the grounds on which an internment order is signed in respect of any individual; 
see this. 
(ii) what are the criteria for interment ? The answer to (i) is that the Home Office do not 
Ireland Minister of Home Affairs. But 
Statutorily it is a matter for the Northern In practice 
Philip Woodfield did see some of the statements which were prepared in the early stages in early September when he want to Northern Ireland on a visit. 
there is no regular arrangement whereby the UK Goverment is given this information.
",J_Misc,3
"""The Special Powers Regulations provide for the setting up of an Advisory Committee to consider representations from internees. 
His Honour 
Judge Brown nas agreed to act as Chairman of this Committee 
............ The Committee’s 
main function will be to assess whether or when the internee’s release can be safely permitted and, where appropriate, the Committee will consider whether or not they can accept any undertaking on his part that he will not engage in violence on his release.""",J_Utilitarian-Deterrence,4
"IF ASKED WHY THE NORMAL PROCESSES OF LAW DO NOT SUFFICE, YOU SHOULD POINT TO THE EVIDENCE OF INTIMIDATION, BEATINGS, TARRING AND FEATHERINGS, AND UNEXPLAINED DEATHS WHICH HAVE OCCURRED IN AREAS WHERE THE IRA IS KNOWN TO BE STRONG.",J_Emergency-Policy,1
"IF ASKED WHY THE NORMAL PROCESSES OF LAW DO NOT SUFFICE, YOU SHOULD POINT TO THE EVIDENCE OF INTIMIDATION, BEATINGS, TARRING AND FEATHERINGS, AND UNEXPLAINED DEATHS WHICH HAVE OCCURRED IN AREAS WHERE THE IRA IS KNOWN TO BE STRONG.",J_Terrorism,5
"Internment. 
It is agreed that a beginning 
should be made with a phasing out of internment, which would continue subject to a satisfactory diminution of violence.
",J_Emergency-Policy,1
"The Special Powers Act will be replaced by fresh legislation enacted at Stormont providing that in future emergency measures, including internment, may not be instituted except after the proclamation of an Emergency which will require the approval of the United Kingdom Secretary of State. This legislation could be introduced now; but it would not take effect until the current emergency is over.",J_Emergency-Policy,1
"The categories for this phasing out will be agreed by the Joint Security Committee, which will be augmented by a United Kingdom Minister, who will be joint chairman of the Committee with the Northern Ireland Minister of Home Affairs; each of these joint chairmen will have a right of veto; 
The formal authority 
in connection with internment, whether for purposes of release or future internment, will continue to rest with the Northern Ireland Minister for Home Affairs; and the representative of the United Kingdom Government will be associated with him in the decisions on individual cases.",J_Legal_Procedure,6
"The persons earmarked for arrest, of whom a handful are Protestants, are persons whose removal from the active scene would, ",J_Law-and-order,7
"The only circumstances in which he would consider making such a recommendation are those of a security situation actually or potentially very much worse than the present; for example, if the security forces were unable to cantain the terrorists sufficiently to prevent frequent major bomb outrages or attacks on police stations, or if the IRA received substantial reinforcements from the Republic at a time when a major political issue made it easy for them to call large crowds out onto the streets.",J_Law-and-order,7
"The only circumstances in which he would consider making such a recommendation are those of a security situation actually or potentially very much worse than the present; for example, if the security forces were unable to cantain the terrorists sufficiently to prevent frequent major bomb outrages or attacks on police stations, or if the IRA received substantial reinforcements from the Republic at a time when a major political issue made it easy for them to call large crowds out onto the streets.",J_Terrorism,5
MOD stressed their need for a directive on arrest policy for Protestant extremists.,J_Terrorism,5
"As the disturbances have continued since Monday morning, there has been a slight decline of confidence 
- largely from the 
mistaken assumption at the out set that the use of internment would remove all terrorists and intimidation.
",J_Misc,3
"The Press - particularly Leader Writers - have on the 
whole accepted the inevitability of the use of special powers in Northern Ireland and their attitude has been constructive.
",J_Misc,3
"ion. 
H.M.G. is satisfied with the outcome of the initial Some 300 suspects have been detained. 
disclose what the target number was. and propaganda. 
We did not This is a war of nerves The terrorists have tried to play down the",J_Terrorism,5
"ion. 
H.M.G. is satisfied with the outcome of the initial Some 300 suspects have been detained. 
disclose what the target number was. and propaganda. 
We did not This is a war of nerves The terrorists have tried to play down the",J_Misc,3
"The Northern Ireland Government were advised that we presume that the 
statue of internees and internal regulations will be dealt with under the Special Powers Acts, particularly Regulations 12 and 13. 
Ireland Government pursuing this line and if so, what progress has been",J_Legal_Procedure,6
It could be that the I.R.A. would publicly announce,J_Misc,3
It will have to be argued that there is a limit to the extent to which any Government is prepared to hand over the investigation of complaints to outside agencies or to demonstrate lack of confidence in the good faith of the properly constituted civil authorites.,J_Legal_Procedure,6
"AT YESTERDAY’S MEETING, THE SECRETARY Of STATE SAID THAT THERE WAS NO REAL DIFFERENCE BETWEEN HMG AND THE SDLP ON THE ENDING OF INTERNMENT AS AN OBJECTIVE: THE DIFFERENCE WAS ON TIMING, AND, FOR THE REASONS GIVEN BY HIM AT THE PREVIOUS MEETING, IT WAS NOT POSSIBLE EITHER TO END INTERNMENT IMMEDIATELY OR TO GIVE ANY GUARANTEE ABOUT A DATE FOR ITS ENDING, ALTHOUGH THIS WAS KEPT UNDER REVIEW.",J_Misc,3
"INTERNMENT AS SOON AS THE SECURITY. SITUATION ALTERED, AND HE EXPLAINED THE DIFFICULTIES IN THIS (APART OF COURSE FROM THAT OF THE MORALE OF PART OF THE SECURITY FORCES).",J_Emergency-Policy,1
"I have received on this issue the clearest possible advice from the Army and Police, which is embodied in the attached Memorandum to the Cabinet here. My colleagus fully share my view that, even to secure some form of political or negotiating advantage, it would be quite wrong to take action which would be contrary to the clear security advice.
",J_Emergency-Policy,1
"Moreover, serious though the effect of internment has undoubtedly been in hardening Catholic opinion, there are very real signs 
- in the view of those, like",J_Misc,3
"As you know, and as paragraph 10(4) of my Memorandum points out, I am attracted to the idea of introducing at an early date a form of legislation to replace the Special Powers, which would come into effect on an appointed day after violence had ended, and would inter alia then place the power of internment in suspense, to be subsequently invoked only on the declaration of a State of Emergency.",J_Emergency-Policy,1
"I think that we can be sure that one point on which John Peck will come back is that, if we do not cancel the Apprentice Boys March on 12 August, Mr. Lynch will be that much more unreceptive to any approach we may make.",J_Political-Strategic,0
"He was considering the difficult problem of the ""hard core"" of internees and would welcome advice on how these people, some of whom had been involved in considerable violence, might best be treated.",J_Emergency-Policy,1
"a need to resort again to internment, possibly on a large scale and certainly with a sectarian imbalance that would be represented as evidence of anti-Catholic bias;",J_Misc,3
"1. Ministers here have agreed that the date now agreed for a tripartite summit means that it would hardly be possible to defer making internment orders until after the meeting. As far as we are concerned, therefore, the way is clear for the making of orders as soon as you have your appeal committee appointed.",J_Legal_Procedure,6
Mr. [] suggests that the main stress of the statement should [] on the narrow scope of internment as defined in paragraph 2 and on the fact that the signing of the orders entitles internees to apply to the appeal committee. ,J_Legal_Procedure,6
Mr. [] suggests that the main stress of the statement should [] on the narrow scope of internment as defined in paragraph 2 and on the fact that the signing of the orders entitles internees to apply to the appeal committee. ,J_Misc,3
"2. In the discussion which I had with your prime minister, which I have reported to ministers here, it was agreed that internment orders would only be made in respect of persons who there are reasonable grounds for thinking are actively associated with one or other branch of the IRA - or, if any such are subsequently detained, members of any other terrorists organisations.",J_Terrorism,5
"As time-went on however, and, as it was apparently effective, it was enforced only occasionally or against suspected men.",J_Political-Strategic,0
"Sinn Fein Intelligence in Internment Camps. The system in internment cams was practically confined to counter espionage.
",J_Political-Strategic,0
A released internee is of greater news value than an army widow or a soldier or policeman doing his job.,J_Utilitarian-Deterrence,4
It is one of the few buildings that the IRA have not tried to blow up!,J_Terrorism,5
Tell Wilson that if there had been more interned sooner there would be less bombs and bloodshed today.,J_Utilitarian-Deterrence,4
"I CANNOT OF COURSE COMMENT ON THE EFFECT IN THE NORTH, BUT I AM SURE IT WOULD HAVE A STEADYING EFFECT IN THE SOUTH IF, IN ADDITION TO THE DETAILS SUGGESTED IN MY TEL NO 302, H.M.G. COULD TAKE UP MR FAULKNER’S APPEAL TO THE CATHOLICS (FINAL PARAGRAPH OF HIS STATEMENT OF 9 AUGUST) BY STATING VERY CLEARLY THAT INTERNMENT IS ONLY A MEANS TO AN END AND THAT THIS END IS THE RAPID CREATION OF A SOCIETY FROM WHICH DISCRIMINATION AND INJUSTICE HAD BEEN ELIMINATED.",J_Denial,2
"IF H.M.G. CAN COMMIT THEMSELVES PUBLICLY TO A GUARANTEE THAT MR FAULKNER’S FINE WORDS WILL BE RAPIDLY TRANSLATED INTO SPECIFIC AND PRACTICAL AS DISTINCT FROM PAPER REFORMS, INTERNMENT WILL BE SEEN HERE TO HAVE AN EXPLICIT POSITIVE PURPOSE AS WELL AS THE NEGATIVE ONE OF ENDING TERRORISM,",J_Development-Unity,9
"IF H.M.G. CAN COMMIT THEMSELVES PUBLICLY TO A GUARANTEE THAT MR FAULKNER’S FINE WORDS WILL BE RAPIDLY TRANSLATED INTO SPECIFIC AND PRACTICAL AS DISTINCT FROM PAPER REFORMS, INTERNMENT WILL BE SEEN HERE TO HAVE AN EXPLICIT POSITIVE PURPOSE AS WELL AS THE NEGATIVE ONE OF ENDING TERRORISM,",J_Terrorism,5
"I CANNOT OF COURSE COMMENT ON THE EFFECT IN THE NORTH, BUT I AM SURE IT WOULD HAVE A STEADYING EFFECT IN THE SOUTH IF, IN ADDITION TO THE DETAILS SUGGESTED IN MY TEL NO 302, H.M.G. COULD TAKE UP MR FAULKNER’S APPEAL TO THE CATHOLICS (FINAL PARAGRAPH OF HIS STATEMENT OF 9 AUGUST) BY STATING VERY CLEARLY THAT INTERNMENT IS ONLY A MEANS TO AN END AND THAT THIS END IS THE RAPID CREATION OF A SOCIETY FROM WHICH DISCRIMINATION AND INJUSTICE HAD BEEN ELIMINATED.
",J_Development-Unity,9
"12. Initial discussions with the Northern Ireland Government, conducted at the end of last week, indicated that they were likely to accept the need for changes both in the legal forms relating to internment (e.g. in the direction of informing the internee of the grounds for interning him) and in the administrative treatment of those in internment (e.g. in the direction of segregating the hard-",J_Legal_Procedure,6
Powers Act.,J_Legal_Procedure,6
"An advisory committee will be set up, to which any one who is interned will have the right to make representations.",J_Denial,2
"There will be many who will call for violent action in response to these measures; a reminder from you that violence serves no purpose, and that internment is [] against particular individuals who are avowedly working for a breakdown of law and order, would be invaluable.",J_Law-and-order,7
"Recognizing the political impasse, and feeling of community 
alienation, resulting from internment, but also recogizing that the needs of justice demand that witnesses and jurors should be free from physical fear we recommend the follwing:- 
That a Special Court should be set up to try offences under the undermentioned Acts: (i) Explosive substances Act 1893 S2,3,4, & 5. (11) Firearms Act (N.I.) 1969 S14,15,16,18 18(1), 19. (111) Explosive substances Act 1875 S4, & 5. (lv) Protection of Persons and Property Act (N.I.) 1969 S1,2,3. (v) 
Public Order (Amendment) Act (N.I.) S7.8.(if on indictment) Any person charged under the above provisions shall be tried at the 
Special Court. No bail shall be allowed on any of these charges unless there are special humanitarian reasons.
",J_Emergency-Policy,1
"CIVILIAN WITNESSES: 
- Witnesses who are members of the Security Forces or th - Would have the right if they so wished to giv 
evidence on affidavit only, and to be anonymous. Identities to be disclosed only to the Bench.",J_Emergency-Policy,1
"Police should attend the Court in person, but with the right to remain anonymous. Identities to be disclosed only to the bench.
",J_Emergency-Policy,1
They would be subject to examination and cross-examination.,J_Legal_Procedure,6
"COMPOSITION: A High Court Judge; and two Senior Queen’s Counsel appointed by the Lord Chief Justice of Northern Ireland to sit and assist the Judge. 
Those sitting on the Bench would have Inquisitional powers.
",J_Legal_Procedure,6
"ROCEDURE: A Crown Representative to present the case, and the Defendant would have a right to legal representation.
",J_Legal_Procedure,6
"No-one is now detained except under these 
procedures and those detained have been found by an independent commissioner with legal training and experience to have been involved in terrorism and to be someone from whom the public need to be protected.",J_Legal_Procedure,6
"The Government would greatly prefer it if the ordinary criminal procedures were effective in bringing these people to justice, but the findings of the Diplock Commission were that they are not and cannot be so effective under present conditions in Northern Ireland.",J_Misc,3
"No-one is now detained except under these 
procedures and those detained have been found by an independent commissioner with legal training and experience to have been involved in terrorism and to be someone from whom the public need to be protected.",J_Terrorism,5
"It will become clear(once the Bill is passed) that detention procedures are temporary and that, given an end to the appalling conditions which make them necessary, they will be allowed to lapse. H.M. Government have no intention of keeping these provisions in force a moment longer than is necessary.",J_Misc,3
"No-one is now detained except under these 
procedures and those detained have been found by an independent commissioner with legal training and experience to have been involved in terrorism and to be someone from whom the public need to be protected.",J_Law-and-order,7
"On Home Office advice the use of Great Britain either in 
terms of prisons or other accommodation or even the use of a Great Britain anchorage has been ruled out because legislation at Westminster would be required to enable internees to be accommodated in this country or in its territorial waters. (under existing law prisoners in Northern Ireland can only be transferred to prisons in Great Britain at their own request) The Isle of Man has also been ruled out: not only would legislation in Northern Ireland end the Isle of Man be necessary, but any scheme would also need prior discussion and agreement with the Isle of Man Government, which is highly unlikely to be forthcoming",J_Legal_Procedure,6
"Only in Belfast, where security problems are likely to be especially difficult, is this degree of support likely to be available;",J_Political-Strategic,0
"g. Political Involvement. 
wish to consider how far they are prepared to associate themselves with controversial measures taken by the Northern Ireland Government. In itably the security forces would be involved to some degree; but there is a difference between assisting in rounding up and guarding internees and providing a Service facility for an internment site.",J_Denial,2
"Only in Belfast, where security problems are likely to be especially difficult, is this degree of support likely to be available;",J_Emergency-Policy,1
"it was for the Northern Ireland Government to decide whether to introduce internment, but that they would not do so without consulting the British Government.
",J_Misc,3
it would not be possible for the Northern Ireland Government to hold internees without the help of the British Government.,J_Misc,3
"The Prime Minister of the United Kingdom said that, 
if it was judged that the problem was now one of dealing with a hard core of IRA terrorism, the time had perhaps come to reconsider the strategy for the security forces.",J_Terrorism,5
If a need for internment arose it could be the subject of legislation at the time. The Army (including the U.D.R.) would need a range of powers of search and stopping vehicles and so forth all the time and not just during a proclaimed emergency.,J_Misc,3
"The United Kingdom Government’s 
position should be that all reasonable people agreed that those actively associated with terrorism should be locked up.
",J_Terrorism,5
Anyone who contested this,J_Legal_Procedure,6
"The United Kingdom Government 
would prefer to use the normal processes of law for this purpose, but the situation in Northern Ireland made this impracticable.",J_Emergency-Policy,1
"As internment had 
been resorted to it was right to give all those confined access to the Appeal Tribunal.
",J_Legal_Procedure,6
Internment Orders were therefore being made against all who were alleged to be actively associated with the I.R.A.,J_Terrorism,5
"desirable that there should be no reference on the order to grounds not connected with terrorism, such as allegations that the person concerned had stirred up anti-Northern Ireland Government feeling.
",J_Terrorism,5
"As internment had 
been resorted to it was right to give all those confined access to the Appeal Tribunal. 
Internment Orders were therefore being made against all who were alleged to be actively associated with the I.R.A. Anyone who contested this",J_Denial,2
"It was reported that the IRA are showing 
signs of suffering from attrition; and that the future policy of the Provisionals may be to concentrate on fewer, but larger, explosive attacks, while the Officials are more likely to concentrate",J_Misc,3
"Each would be accompanied by announcement 
of early release of low-risk internees and of progress in further releases dependent on de-escalation of violence.",J_Emergency-Policy,1
"IRA Activity. Reports continue to indicate that Provisional morale is low 
and that they have found it increasingly difficult to operate due to SF domination. They have been further hampered by selective arrests and subsequent detention of senior officers the most important of which was Cornelius McHugh, the Operations Officer of the 1st Battalion in Belfast.",J_Misc,3
"At the time of the introduction of internment last August the Northern Ireland Government acting with the full support of the Government in London 
- imposed a total ban on marches in 
order to reduce the risk of provocation by members of one community towards those of another.",J_Political-Strategic,0
"At the time of the introduction of internment last August the Northern Ireland Government acting with the full support of the Government in London 
- imposed a total ban on marches in 
order to reduce the risk of provocation by members of one community towards those of another.",J_Law-and-order,7
"The Home Secretary said that it was not that the 
role of the army had changed but that circumstances had changed in that the army found itself attacked by terrorists from Catholic areas. did not know or care about the affiliations of someone sniping at him. 
He 
emphasised that the bombing, the murder and the withdrawal of the Opposition from Stormont had all taken place before internment had been introduced.
",J_Terrorism,5
"The Home Secretary 
replied that all those arrested under the internment operation were people who the security forces believed to be active in terrorism. 
Some might also 
be engaged in more reputable political activity but this was not a reason for their internment. 
the people arrested would be those suspected of IRA activities few of whm As the terrorism was conducted by the IRA it followed that",J_Terrorism,5
THE EFFECTIVENESS OF INTERNMENT NORTH OF THE BORDER WOULD BE GREATER IF THE IRISH GOVERNMENT WERE PREPARED TO INTRODUCE INTERNMENT SOUTH OF THE BORDER AT THE SAME TIME: BUT ALL THAT WE KNOW OF THE IRISH GOVERNMENT’S POLICIES SUGGESTS THAT THERE IS NO POSSIBILITY OF PARALLEL ACTION SOUTH OF THE BORDER.,J_Intl-Domestic_Precedent,11
"I HAVE HOWEVER SENT A MESSAGE TO LYNCH, ASKING HIM TO REACT WITH UNDERSTANDING, EVEN IF WITH REGRET, AND EMPHASISING THAT WE HOPE THAT THESE MEASURES CAN BE STRICTLY TEMPORARY, AND WILL NOT PREJUDICE CONTINUING PROGRESS IN THE TASK OF MAKING PROGRESS WITH BUILDING MORE HARMONIOUS INTERCOMMUNITY RELATIONS IN NORTHERN IRELAND.",J_Misc,3
"We have however [] made clear our view that the measures taken should not discriminate as between the different sections of the community, except as the facts of the situation make inevitable. ",J_Terrorism,5
"We have however that the measures not discriminate as between the different 
sections of the community, except as the facts of the situation make inevitable.",J_Denial,2
to hold his hand.,J_Misc,3
"We have however [] made clear our view that the measures taken should not discriminate as between the different sections of the community, except as the facts of the situation make inevitable. ",J_Denial,2
"e in your discussions tomorrow. 
I attach a draft of a possible statement on arrest policy which may be I have no doubt that we can Justify 
(a) to (e); but this will not give the army anything like what they want. have therefore added (f) which might be a possible fall-back position. 
I If 
this provision were to be added, we should have to make sure that the army do not add a large number of names to the list on the assumption that everybody knows everything in Northern Ireland. 
the names on the list. This really means vetting",J_Misc,3
Status. The present terms of reference state that internees should be treated as convicted criminals. The Home Office official was most unhappy with this definition and believed that there would be humanitarian pressures to provide for creature comforts.,J_Legal_Procedure,6
The Home Office official was most unhappy with this definition and believed that there would be humanitarian pressures to provide for creature comforts.,J_Denial,2
The security implications of the release of internees was discussed.,J_Emergency-Policy,1
It was agreed that a comprehensive press release setting out the law relating to internment and other pertinent facts should be produced.,J_Legal_Procedure,6
"WHEN MCCAnt GAVE -E THE TEXT OF MR LYNCH’S ’ESSAGE AND HAD SPOKEN 0t THE A’OVE LINES, I ASKED HIM IF HE HAD EVER CONSI)ERED THE POSSIBILITY THAT OUR PRESE T PROCRAMME CF SECUr!TY rEASURES PLUS I.1TE NMEflT MIGHT SUCCEED ’11 CUSHItG THE IRA.",J_Misc,3
"It has been confirmed that there is no objection to charges being brought 
of membership of the IRA, being an unlawful association under the Special Powers Act. When there is evidence, arrests can therefore be made with a view to charges being brought.",J_Legal_Procedure,6
TO BEGIN WITH A TRIAL IN OPEN COURT AND A CROSS EXAMINATION OF WITNESSES BY LAWYERS WAS IN MY OPINION QUITE OUT OF THE QUESTION.,J_Emergency-Policy,1
4. On internment Hume pursued the theme of the Special Court to sit without jury under a judge who commanded the respect of the minority.,J_Legal_Procedure,6
"We have accordingly confined our 
inquiry to interrogation in circumstances where some public emergency has arisen as a result of which suspects can legally be detained without trial.",J_Legal_Procedure,6
"We also read our terms of reference as calling upon us to inquire quite 
generally into the interrogation and custody of persons suspected of terrorism in such circumstances in the future, and not specifically in connection with Northern Ireland.",J_Terrorism,5
"MR WHITELAW REITERATED THAT IT WAS HMG’S POLICY TO END INTERNMENT AS SOON AS THE SECURITY SITUATION ALTERED, AND HE EXPLAINED THE DIFFICULTIES IN THIS (APART OF COURSE FROM THAT OF THE MORALE OF PART OF THE SECURITY FORCES).",J_Emergency-Policy,1
"by direction of the attorney general, or brought before a court of summary jurisdiction, or made the subject of an order by the Minister of Home Affairs for internment under Regulation 12. For this last category the period of internment would be indefinite.",J_Emergency-Policy,1
5. Persons detained or interned will be held incommunicado under Regulation 13 (which is applicable both to Regulation 11 detainees and to Regulation 12 internees) for such period as is necessary for effective interrogation.,J_Emergency-Policy,1
"In effect, this would be a substitution of the administrative decision of (now) the Secretary of State by the decision of a committee.",J_Legal_Procedure,6
"It envisages rather that persons against whom there is insufficient evidence to secure a conviction under the criminal law (including the Special Powers Act provisions) should nevertheless be detained if their conduct has involved them in ""complicity in any degree with terrorism generally"". The ordinary rules of evidence will not be applied and the normal rights of an accused person in the criminal courts will not be available to him. A decision on whether a person is ""guilty"" would be made by persons acting on hearsay in the exercise of their discretion.",J_Terrorism,5
"It envisages rather that persons against whom there is insufficient evidence to secure a conviction under the criminal law (including the Special Powers Act provisions) should nevertheless be detained if their conduct has involved them in ""complicity in any degree with terrorism generally"". The ordinary rules of evidence will not be applied and the normal rights of an accused person in the criminal courts will not be available to him. A decision on whether a person is ""guilty"" would be made by persons acting on hearsay in the exercise of their discretion.",J_Emergency-Policy,1
"The Attorney General has now considered Sir William 
Nield’s paper on preventive detention for terrorist conduct, to which you referred in your Minute of the 31st July.
",J_Terrorism,5
Most of the powers which the security forces are expected to recuire for the implementation of this plan are already available under the Special Powers Regulations.,J_Legal_Procedure,6
"On the answer to this question depends whether those who are taken in for interrogation, or some of them at any rate, are kept in custody - detention and internment. Without the prospect that at least some of those interrogated would be interned, the process of interrogation would be unlikely to succeed.",J_Misc,3
"If it were agreed that the need to keep potential terrorists out of circulation outweighed the political penalties of doing so, the security forces could attempt in the course of the operation to arrest all those reliably believed to be members of the Provisional 
- and 
possibly the Official IRA, depending on their reactions as well as those reliably believed to be organisers of Protestant para-military activity.
",J_Terrorism,5
"But, however comprehensive the specific powers that 
are available, it will be inherent in the nature of the operation that individual members of the security forces will be faced even more than usual with taking instant decisions on whether and how to act (eg whether to open fire) and it is thought essential, if the security forces are not to be seriously inhibited, that such decisions should be taken without the fear of their legality",J_Emergency-Policy,1
A compromise (which would rovide the sanction needed to support interrogation but would have much less effect in keeping terrorists out of circulation) would be to keep in custody a much smaller number (say 300) comprising the most important organisers of subversion and the most dangerous gunmen and bombers.,J_Terrorism,5
I agree that the Pope’s reference to internment was a disappointing feature of his message. The message suggests a possible misunderstanding of the situation.,J_Denial,2
"If this was to be done however, the individuals concerned would have to be carefully chosen people who could distinguish between the sort of rough handling which was inevitable in a situation of this kind and deliberate and wanton brutality.",J_Misc,3
"There is however a clear and firm understanding between the two governments, frequently renewed and kept in good repair, that there could be no question of internment being adopted without full consultation with HMG.",J_Misc,3
"The consequent effect on the political and security situation would be most damaging, notwithstanding the statements made by Mr Lynch about his willingness to use similar powers in the south if necessary.",J_Intl-Domestic_Precedent,11
"1. Major Chichester-Clark has been publicly asked from time to time in recent months whether he is contemplating internment. The standard reply which he has evolved is that his security advisers - the GOC and the Chief Constable - do not recommend it at present, but if they were to recommend it he would not hesitate to act.",J_Emergency-Policy,1
The GOCtherefore plans to make a start with the harassment tactics before the end of this month (which will of course be presented as a response to the recent outbreaks of violence)and he will shortly be reporting the details of these plans.,J_Emergency-Policy,1
"Lord Carrington has however stipulated that on each occasion when the new policy is put into effect it must be presented as the consequence of some recent outbreak of terrorism on the IRA’s part, rather than as an initiative on the part of the Army.",J_Terrorism,5
It has always been a long-term aim to phase out internment but we must await the results of the cease-fire before consideration can be given to any further steps towards the restoration of normality.,J_Emergency-Policy,1
It has always been a long-term aim to phase out internment but we must await the results of the cease-fire before consideration can be given to any further steps towards the restoration of normality.,J_Misc,3
"It is very much a second best to have to arrest people under 
Regulations 10 or 11, and the only other way is to arrest them for suspected criminal offences, even if only under such provisions as conspiracy, breach of the peace, incitement etc.",J_Law-and-order,7
"It is very much a second best to have to arrest people under 
Regulations 10 or 11, and the only other way is to arrest them for suspected criminal offences, even if only under such provisions as conspiracy, breach of the peace, incitement etc.",J_Legal_Procedure,6
"McAuley’s father, who is an internee at Long esh, was allowed out on parole for the funeral he had not reported back by 4 p.m.",J_Denial,2
"I 
Ank the re atin of internment will be very hard to for Protestants teuvalew and indeed as I understand it this might be a ,IIIon,,,I 
, .,,,ae. (imply because of that",J_Political-Strategic,0
Still held: under Regulation 10: 36,J_Legal_Procedure,6
"On the 
introduction of internment two operations of interrogation in depth took place involving the use of these techniques. 
In August 1971 12 detainees and in 
October 1971 two detainees were interrogated in depth. 20 
was obtained: (1) 
As a direct result of these two operations the following new information 
Identification of a further 700 members of both IRA factions, and their positions in the organisations. 
(2) (3) 
Over 40 sheets giving details of the organisation and structure of IRA units and sub-units. 
Details of possible IRA operations; arms caches; safe houses; communications and supply routes, including those across the border; and locations of wanted persons.",J_Misc,3
"Should the ""wanted list"" be reviewed (like the list of internees) in order to separate active terrorists from those who may have done little more than aid and abet?",J_Terrorism,5
"The arrests 
had brought a dramatic reduction in the number of attacks on property by explosives, and the IRA in Belfast were, temporarily at any rate, seriously disorganised.",J_Utilitarian-Deterrence,4
"MR FAULKNER said that the reaction 
of the minority community was not to be judged solely by reference to the violence that had accompanied the arrests, part of which was attributable to earlier events.",J_Denial,2
Many members of the minority community would be relieved at the removal of IRA terrorists from their midst.,J_Terrorism,5
"It is suggested therefore that you should agree that suspects arrested under Regulation 11 may now be held for questioning for up to 72 hours before being charged, released or made the subject of a detention order. Where arrests are made under Regulation 10 in the first instance the total period should still not exceed 72 hours. 5. 
The Attorney General would support this proposal.",J_Legal_Procedure,6
"Internment Appeals Tribunal The Prime Minister considers that it is 
very important, from the point of view of the tripartite meeting next week, that all the appointments to the Internment Appeals Tribunal should be finalised, and that there should, if possible, be a sitting of the Tribunal before the tripartite meeting.",J_Legal_Procedure,6
"The Secretary of State said that ""political"" status and the wearing of ciilian clothing would not be possible.",J_Misc,3
"The growing success of the British Army's efforts in Ulster to trace suspected IRA men and their weaponry stems, the Army claims, from an increasing flow of information. Privately, the Army acknowledges that most of this is coming from those already detained.",J_Intelligence,10
"Both the Secretary of State and Mr Maudling when Home Secretary had repeatedly referred to the need to retain internment for security reasons, implying that when the security situation was satisfactory the en would no longer be held as hostages.",J_Emergency-Policy,1
"the disadvantages of MAIDSTONE are: a. 
it can only take 150 internees immediately. b. it would be unsatisfactory for internees for more than 
about one month. c. 
it would provide internees accommodation at the expense of Army requirements.",J_Denial,2
It is not easy to see how a decision to intern could be presented otherwise than by reference to the security situation.,J_Emergency-Policy,1
It is not easy to see how a decision to intern could be presented otherwise than by reference to the security situation.,J_Law-and-order,7
Membership of a review tribunal was raised.,J_Denial,2
"Any 
new draft regulations required for this purpose could now be prepared for immediate signature if and when the need arose. 
Rules for the internal 
administration of internment camps had been drafted",J_Legal_Procedure,6
"Fundamentally the ALJ provides the IRA with a platform for spreading lies. It is a fact that IRA men have standing instructions that, after being in the hands of the security forces, they should make allegations of brutality. As a result of this, a defendant has now only to say his statement was taken under duress to enjoy a very good chance of having it disallowed - an example of the effectiveness of propaganda.",J_Denial,2
"While he is here he will be asked for his assessment of whether, as some time has now elapsed since anyone was interrogated in depth, there is now less apprehension in the minds of detainees about the possibility of being put through the process - and, if so, whether there is correspondingly less willingness to give information under ordinary interrogation.",J_Misc,3
"AS TO THE SUBSTANCE OF THE POINTS WHICH HAVE BEEN RAISED, THE SECRETARY OF STATE WOULD FIND NO DIFFICULTY IN SAYING THAT IF THERE WERE A CEASEFIRE, THERE WILL NOT BE A MAJOR LIFT,NOR, INDEED, IS ANYBODY LIKELY TO BE ARRESTED UNLESS THEY CONTINUE 
(HIS WORD) TO APPROACH ANY MEMBER OF THE GOVERNMENT. 
TO COMMIT CRIMINAL OFFENCES.",J_Law-and-order,7
"Of course you 
deplore all that has happened over the weekend and since in acts of terrorism and senseless killing of innocent persons. Your hope is that by removing the terrorist elements from the active political scene, it will be possible for the communities of Northern Ireland to get a sense of nerspective and balance.",J_Development-Unity,9
"Of course you 
deplore all that has happened over the weekend and since in acts of terrorism and senseless killing of innocent persons. Your hope is that by removing the terrorist elements from the active political scene, it will be possible for the communities of Northern Ireland to get a sense of nerspective and balance.",J_Terrorism,5
