,justification,raw_text,image_id,file_id_orig,image_id_issue,file_id,just_plain_text_all_ref,just_text_all_ref,ref_count,coded_refs,page_captures
936,J_Misc,"Files\\SKD_round1\\PREM 15 477\\IMG_5540_PREM_15_477 - § 1 reference coded [ 5.96% Coverage]
Reference 1 - 5.96% Coverage
given the importance of making a start on the camp as quickly as possible, I would not wish to spend further time on looking for other ways to fund it.
",IMG_5540,PREM_15_477,,PREM_15_477, given the importance of making a start on the camp as quickly as possible I would not wish to spend further time on looking for other ways to fund it ,"Reference 1 - 5.96% Coverage
given the importance of making a start on the camp as quickly as possible, I would not wish to spend further time on looking for other ways to fund it.",1,"['', 'Reference 1 - 5.96% Coverage\ngiven the importance of making a start on the camp as quickly as possible, I would not wish to spend further time on looking for other ways to fund it.']",
937,J_Misc,"Files\\SKD_round1\\PREM 15 477\\IMG_5578_PREM_15_477 - § 3 references coded [ 6.46% Coverage]
Reference 1 - 3.14% Coverage
There would be advantage in bringing in a number of suspects for questioning, but that too would entail the use of special powers of detention which he was anxious to avoid.
Reference 2 - 2.02% Coverage
He agreed nevertheless that it would be prudent to have plans ready, should internment have to be resorted to.
Reference 3 - 1.30% Coverage
were not used for internees, it could be used for quartering soldiers.
",IMG_5578,PREM_15_477,,PREM_15_477, There would be advantage in bringing in a number of suspects for questioning but that too would entail the use of special powers of detention which he was anxious to avoid He agreed nevertheless that it would be prudent to have plans ready should internment have to be resorted to were not used for internees it could be used for quartering soldiers ,"Reference 1 - 3.14% Coverage
There would be advantage in bringing in a number of suspects for questioning, but that too would entail the use of special powers of detention which he was anxious to avoid.
Reference 2 - 2.02% Coverage
He agreed nevertheless that it would be prudent to have plans ready, should internment have to be resorted to.
Reference 3 - 1.30% Coverage
were not used for internees, it could be used for quartering soldiers.",3,"['', 'Reference 1 - 3.14% Coverage\nThere would be advantage in bringing in a number of suspects for questioning, but that too would entail the use of special powers of detention which he was anxious to avoid.\n', 'Reference 2 - 2.02% Coverage\nHe agreed nevertheless that it would be prudent to have plans ready, should internment have to be resorted to.\n', 'Reference 3 - 1.30% Coverage\nwere not used for internees, it could be used for quartering soldiers.']",
938,J_Misc,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_051 - § 1 reference coded [ 5.72% Coverage]
Reference 1 - 5.72% Coverage
At all times I have consistently emphasized that it was not a step towards which I would be moved by any political clamour. Equally, I cannot now allow the prospect of any misrepresentation to deflect me from my duty to act.
",IMG_0051,PREM_15_478_051,IMG_0051,PREM_15_478, At all times I have consistently emphasized that it was not a step towards which I would be moved by any political clamour Equally I cannot now allow the prospect of any misrepresentation to deflect me from my duty to act ,"Reference 1 - 5.72% Coverage
At all times I have consistently emphasized that it was not a step towards which I would be moved by any political clamour. Equally, I cannot now allow the prospect of any misrepresentation to deflect me from my duty to act.",1,"['', 'Reference 1 - 5.72% Coverage\nAt all times I have consistently emphasized that it was not a step towards which I would be moved by any political clamour. Equally, I cannot now allow the prospect of any misrepresentation to deflect me from my duty to act.']",
939,J_Misc,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_052 - § 1 reference coded [ 13.69% Coverage]
Reference 1 - 13.69% Coverage
That’s the aim we must now put before everything else, and for this reason I have also decided that the security forces must not, at this critical tie, be diverted from their essential tasks.
",IMG_0052,PREM_15_478_052,IMG_0052,PREM_15_478, That s the aim we must now put before everything else and for this reason I have also decided that the security forces must not at this critical tie be diverted from their essential tasks ,"Reference 1 - 13.69% Coverage
That’s the aim we must now put before everything else, and for this reason I have also decided that the security forces must not, at this critical tie, be diverted from their essential tasks.",1,"['', 'Reference 1 - 13.69% Coverage\nThat’s the aim we must now put before everything else, and for this reason I have also decided that the security forces must not, at this critical tie, be diverted from their essential tasks.']",
940,J_Misc,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_152 - § 3 references coded [ 14.01% Coverage]
Reference 1 - 3.96% Coverage
The Press - particularly Leader Writers - have on the 
whole accepted the inevitability of the use of special powers in Northern Ireland and their attitude has been constructive.
Reference 2 - 5.13% Coverage
As the disturbances have continued since Monday morning, there has been a slight decline of confidence 
- largely from the 
mistaken assumption at the out set that the use of internment would remove all terrorists and intimidation.
Reference 3 - 4.92% Coverage
ion. 
H.M.G. is satisfied with the outcome of the initial Some 300 suspects have been detained. 
disclose what the target number was. and propaganda. 
We did not This is a war of nerves The terrorists have tried to play down the
",IMG_0152,PREM_15_478_152,IMG_0152,PREM_15_478, The Press particularly Leader Writers have on the whole accepted the inevitability of the use of special powers in Northern Ireland and their attitude has been constructive As the disturbances have continued since Monday morning there has been a slight decline of confidence largely from the mistaken assumption at the out set that the use of internment would remove all terrorists and intimidation ion H M G is satisfied with the outcome of the initial Some 300 suspects have been detained disclose what the target number was and propaganda We did not This is a war of nerves The terrorists have tried to play down the,"Reference 1 - 3.96% Coverage
The Press - particularly Leader Writers - have on the 
whole accepted the inevitability of the use of special powers in Northern Ireland and their attitude has been constructive.
Reference 2 - 5.13% Coverage
As the disturbances have continued since Monday morning, there has been a slight decline of confidence 
- largely from the 
mistaken assumption at the out set that the use of internment would remove all terrorists and intimidation.
Reference 3 - 4.92% Coverage
ion. 
H.M.G. is satisfied with the outcome of the initial Some 300 suspects have been detained. 
disclose what the target number was. and propaganda. 
We did not This is a war of nerves The terrorists have tried to play down the",3,"['', 'Reference 1 - 3.96% Coverage\nThe Press - particularly Leader Writers - have on the \nwhole accepted the inevitability of the use of special powers in Northern Ireland and their attitude has been constructive.\n', 'Reference 2 - 5.13% Coverage\nAs the disturbances have continued since Monday morning, there has been a slight decline of confidence \n- largely from the \nmistaken assumption at the out set that the use of internment would remove all terrorists and intimidation.\n', 'Reference 3 - 4.92% Coverage\nion. \nH.M.G. is satisfied with the outcome of the initial Some 300 suspects have been detained. \ndisclose what the target number was. and propaganda. \nWe did not This is a war of nerves The terrorists have tried to play down the']",
941,J_Misc,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_153 - § 2 references coded [ 4.70% Coverage]
Reference 1 - 1.34% Coverage
security forces achievements - this was only to be expected.
Reference 2 - 3.36% Coverage
H.M.G. deplores the necessity for powers of internment. You are glad that the responsible public opinion - especially in the press - have accepted this.
",IMG_0153,PREM_15_478_153,IMG_0153,PREM_15_478, security forces achievements this was only to be expected H M G deplores the necessity for powers of internment You are glad that the responsible public opinion especially in the press have accepted this ,"Reference 1 - 1.34% Coverage
security forces achievements - this was only to be expected.
Reference 2 - 3.36% Coverage
H.M.G. deplores the necessity for powers of internment. You are glad that the responsible public opinion - especially in the press - have accepted this.",2,"['', 'Reference 1 - 1.34% Coverage\nsecurity forces achievements - this was only to be expected.\n', 'Reference 2 - 3.36% Coverage\nH.M.G. deplores the necessity for powers of internment. You are glad that the responsible public opinion - especially in the press - have accepted this.']",
942,J_Misc,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_154 - § 1 reference coded [ 36.75% Coverage]
Reference 1 - 36.75% Coverage
Of course you 
deplore all that has happened over the weekend and since in acts of terrorism and senseless killing of innocent persons. Your hope is that by removing the terrorist elements from the active political scene, it will be possible for the communities of Northern Ireland to get a sense of nerspective and balance.
",IMG_0154,PREM_15_478_154,IMG_0154,PREM_15_478, Of course you deplore all that has happened over the weekend and since in acts of terrorism and senseless killing of innocent persons Your hope is that by removing the terrorist elements from the active political scene it will be possible for the communities of Northern Ireland to get a sense of nerspective and balance ,"Reference 1 - 36.75% Coverage
Of course you 
deplore all that has happened over the weekend and since in acts of terrorism and senseless killing of innocent persons. Your hope is that by removing the terrorist elements from the active political scene, it will be possible for the communities of Northern Ireland to get a sense of nerspective and balance.",1,"['', 'Reference 1 - 36.75% Coverage\nOf course you \ndeplore all that has happened over the weekend and since in acts of terrorism and senseless killing of innocent persons. Your hope is that by removing the terrorist elements from the active political scene, it will be possible for the communities of Northern Ireland to get a sense of nerspective and balance.']",
943,J_Misc,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_160 - § 1 reference coded [ 1.64% Coverage]
Reference 1 - 1.64% Coverage
Page 1 : (176,417) - (339,472)
",IMG_0160,PREM_15_478_160,IMG_0160,PREM_15_478, Page 1 176 417 339 472 ,"Reference 1 - 1.64% Coverage
Page 1 : (176,417) - (339,472)",1,"['', 'Reference 1 - 1.64% Coverage\nPage 1 : (176,417) - (339,472)']",
944,J_Misc,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_165 - § 1 reference coded [ 4.47% Coverage]
Reference 1 - 4.47% Coverage
THESE HAVE INCLUDED FOR THE FIRST TIME WELL-PLANNED OPERATIONS BY GANGS OF UP TO A DOZEN MEN, WHICH SHOWS THE GROWING CONFIDENCE -WITH WHICH THE IRA IS NOW OPERATING.
",IMG_0165,PREM_15_478_165,IMG_0165,PREM_15_478, THESE HAVE INCLUDED FOR THE FIRST TIME WELL PLANNED OPERATIONS BY GANGS OF UP TO A DOZEN MEN WHICH SHOWS THE GROWING CONFIDENCE WITH WHICH THE IRA IS NOW OPERATING ,"Reference 1 - 4.47% Coverage
THESE HAVE INCLUDED FOR THE FIRST TIME WELL-PLANNED OPERATIONS BY GANGS OF UP TO A DOZEN MEN, WHICH SHOWS THE GROWING CONFIDENCE -WITH WHICH THE IRA IS NOW OPERATING.",1,"['', 'Reference 1 - 4.47% Coverage\nTHESE HAVE INCLUDED FOR THE FIRST TIME WELL-PLANNED OPERATIONS BY GANGS OF UP TO A DOZEN MEN, WHICH SHOWS THE GROWING CONFIDENCE -WITH WHICH THE IRA IS NOW OPERATING.']",
945,J_Misc,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_166 - § 2 references coded [ 6.49% Coverage]
Reference 1 - 2.09% Coverage
VIOLENCE HAS THROUGHOUT BEEN CONDEMNED BY THE ROMAN CATHOLIC CHURCH.
Reference 2 - 4.40% Coverage
MR LYNCH, THE PRIME MINISTER OF THE IRISH REPUBLIC, HAS ALSO BEEN FORTHRIGHT IN HIS CONDEMNATION OF VIOLENCE, MOST RECENTLY IN A.SPEECH OF 8 AUGUST.
",IMG_0166,PREM_15_478_166,IMG_0166,PREM_15_478, VIOLENCE HAS THROUGHOUT BEEN CONDEMNED BY THE ROMAN CATHOLIC CHURCH MR LYNCH THE PRIME MINISTER OF THE IRISH REPUBLIC HAS ALSO BEEN FORTHRIGHT IN HIS CONDEMNATION OF VIOLENCE MOST RECENTLY IN A SPEECH OF 8 AUGUST ,"Reference 1 - 2.09% Coverage
VIOLENCE HAS THROUGHOUT BEEN CONDEMNED BY THE ROMAN CATHOLIC CHURCH.
Reference 2 - 4.40% Coverage
MR LYNCH, THE PRIME MINISTER OF THE IRISH REPUBLIC, HAS ALSO BEEN FORTHRIGHT IN HIS CONDEMNATION OF VIOLENCE, MOST RECENTLY IN A.SPEECH OF 8 AUGUST.",2,"['', 'Reference 1 - 2.09% Coverage\nVIOLENCE HAS THROUGHOUT BEEN CONDEMNED BY THE ROMAN CATHOLIC CHURCH.\n', 'Reference 2 - 4.40% Coverage\nMR LYNCH, THE PRIME MINISTER OF THE IRISH REPUBLIC, HAS ALSO BEEN FORTHRIGHT IN HIS CONDEMNATION OF VIOLENCE, MOST RECENTLY IN A.SPEECH OF 8 AUGUST.']",
946,J_Misc,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_175 - § 2 references coded [ 17.40% Coverage]
Reference 1 - 12.55% Coverage
I AM SENDING YOU THIS MESSAGE TO LET YOU KNOW THAT THE PRIME MINISTER OF NORTHERN IRELAND WILL VERY SHORTLY BE ANNOUNCING THAT, IN THE LIGHT OF THE LATEST ASSESSMENT OF THE SECURITY SITUATION IN NORTHERN IRELAND AND ALL OTHER RELEVANT FACTORS,, AND AFTER CONSULTATION WITH THE BRITISH GOVERNMENT, THE NORTHERN IRELAND GOVERNMENT HAS DECIDED TO ACTIVATE ITS POWERS OF INTERNMENT.
Reference 2 - 4.85% Coverage
WHEN FAULKNER CAME TO LONDON LAST WEEK, HE TOLD US THAT HE HAD COME TO THE CONCLUSION THAT INTERNMENT WAS NOW THE RIGHT AID INDEED INEVITABLE COURSE.
",IMG_0175,PREM_15_478_175,IMG_0175,PREM_15_478, I AM SENDING YOU THIS MESSAGE TO LET YOU KNOW THAT THE PRIME MINISTER OF NORTHERN IRELAND WILL VERY SHORTLY BE ANNOUNCING THAT IN THE LIGHT OF THE LATEST ASSESSMENT OF THE SECURITY SITUATION IN NORTHERN IRELAND AND ALL OTHER RELEVANT FACTORS AND AFTER CONSULTATION WITH THE BRITISH GOVERNMENT THE NORTHERN IRELAND GOVERNMENT HAS DECIDED TO ACTIVATE ITS POWERS OF INTERNMENT WHEN FAULKNER CAME TO LONDON LAST WEEK HE TOLD US THAT HE HAD COME TO THE CONCLUSION THAT INTERNMENT WAS NOW THE RIGHT AID INDEED INEVITABLE COURSE ,"Reference 1 - 12.55% Coverage
I AM SENDING YOU THIS MESSAGE TO LET YOU KNOW THAT THE PRIME MINISTER OF NORTHERN IRELAND WILL VERY SHORTLY BE ANNOUNCING THAT, IN THE LIGHT OF THE LATEST ASSESSMENT OF THE SECURITY SITUATION IN NORTHERN IRELAND AND ALL OTHER RELEVANT FACTORS,, AND AFTER CONSULTATION WITH THE BRITISH GOVERNMENT, THE NORTHERN IRELAND GOVERNMENT HAS DECIDED TO ACTIVATE ITS POWERS OF INTERNMENT.
Reference 2 - 4.85% Coverage
WHEN FAULKNER CAME TO LONDON LAST WEEK, HE TOLD US THAT HE HAD COME TO THE CONCLUSION THAT INTERNMENT WAS NOW THE RIGHT AID INDEED INEVITABLE COURSE.",2,"['', 'Reference 1 - 12.55% Coverage\nI AM SENDING YOU THIS MESSAGE TO LET YOU KNOW THAT THE PRIME MINISTER OF NORTHERN IRELAND WILL VERY SHORTLY BE ANNOUNCING THAT, IN THE LIGHT OF THE LATEST ASSESSMENT OF THE SECURITY SITUATION IN NORTHERN IRELAND AND ALL OTHER RELEVANT FACTORS,, AND AFTER CONSULTATION WITH THE BRITISH GOVERNMENT, THE NORTHERN IRELAND GOVERNMENT HAS DECIDED TO ACTIVATE ITS POWERS OF INTERNMENT.\n', 'Reference 2 - 4.85% Coverage\nWHEN FAULKNER CAME TO LONDON LAST WEEK, HE TOLD US THAT HE HAD COME TO THE CONCLUSION THAT INTERNMENT WAS NOW THE RIGHT AID INDEED INEVITABLE COURSE.']",
947,J_Misc,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_176 - § 3 references coded [ 11.46% Coverage]
Reference 1 - 2.57% Coverage
THAT IS HIS JUDGEMENT OF THE SITUATION 
, AND OF COURSE 
THE DECISION IS HIS, THOUGH HE HAS REACHED IT AFTER CONSULTATION WITH US.
Reference 2 - 7.35% Coverage
CLEARLY THE EFFECTIVENESS OF INTERNMENT IN NORTHERN IRELAND COULD HAVE BEEN INCREASED IF YOU HAD FELT ABLE TO TAKE SIMILAR MEASURES ON YOUR SIDE OF THE BORDER. BUT I JUDGED FROM OUR AMBASSADOR’S REPORT OF HIS RECENT TALK WITH YOU THAT THERE WAS NO PROSPECT OF THAT, AND I COULD NOT THEREFORE HOLD OUT THIS POSSIBILITY AS AN INDUCEMENT TO FAULKNER TO HOLD H IS HAND.
Reference 3 - 1.54% Coverage
I REGRET NO LESS THAN YOU THAT THESE NEW MEASURES HAVE BEEN FOUND NECESSARY.
",IMG_0176,PREM_15_478_176,IMG_0176,PREM_15_478, THAT IS HIS JUDGEMENT OF THE SITUATION AND OF COURSE THE DECISION IS HIS THOUGH HE HAS REACHED IT AFTER CONSULTATION WITH US CLEARLY THE EFFECTIVENESS OF INTERNMENT IN NORTHERN IRELAND COULD HAVE BEEN INCREASED IF YOU HAD FELT ABLE TO TAKE SIMILAR MEASURES ON YOUR SIDE OF THE BORDER BUT I JUDGED FROM OUR AMBASSADOR S REPORT OF HIS RECENT TALK WITH YOU THAT THERE WAS NO PROSPECT OF THAT AND I COULD NOT THEREFORE HOLD OUT THIS POSSIBILITY AS AN INDUCEMENT TO FAULKNER TO HOLD H IS HAND I REGRET NO LESS THAN YOU THAT THESE NEW MEASURES HAVE BEEN FOUND NECESSARY ,"Reference 1 - 2.57% Coverage
THAT IS HIS JUDGEMENT OF THE SITUATION 
, AND OF COURSE 
THE DECISION IS HIS, THOUGH HE HAS REACHED IT AFTER CONSULTATION WITH US.
Reference 2 - 7.35% Coverage
CLEARLY THE EFFECTIVENESS OF INTERNMENT IN NORTHERN IRELAND COULD HAVE BEEN INCREASED IF YOU HAD FELT ABLE TO TAKE SIMILAR MEASURES ON YOUR SIDE OF THE BORDER. BUT I JUDGED FROM OUR AMBASSADOR’S REPORT OF HIS RECENT TALK WITH YOU THAT THERE WAS NO PROSPECT OF THAT, AND I COULD NOT THEREFORE HOLD OUT THIS POSSIBILITY AS AN INDUCEMENT TO FAULKNER TO HOLD H IS HAND.
Reference 3 - 1.54% Coverage
I REGRET NO LESS THAN YOU THAT THESE NEW MEASURES HAVE BEEN FOUND NECESSARY.",3,"['', 'Reference 1 - 2.57% Coverage\nTHAT IS HIS JUDGEMENT OF THE SITUATION \n, AND OF COURSE \nTHE DECISION IS HIS, THOUGH HE HAS REACHED IT AFTER CONSULTATION WITH US.\n', 'Reference 2 - 7.35% Coverage\nCLEARLY THE EFFECTIVENESS OF INTERNMENT IN NORTHERN IRELAND COULD HAVE BEEN INCREASED IF YOU HAD FELT ABLE TO TAKE SIMILAR MEASURES ON YOUR SIDE OF THE BORDER. BUT I JUDGED FROM OUR AMBASSADOR’S REPORT OF HIS RECENT TALK WITH YOU THAT THERE WAS NO PROSPECT OF THAT, AND I COULD NOT THEREFORE HOLD OUT THIS POSSIBILITY AS AN INDUCEMENT TO FAULKNER TO HOLD H IS HAND.\n', 'Reference 3 - 1.54% Coverage\nI REGRET NO LESS THAN YOU THAT THESE NEW MEASURES HAVE BEEN FOUND NECESSARY.']",
948,J_Misc,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_177 - § 1 reference coded [ 17.55% Coverage]
Reference 1 - 17.55% Coverage
OUR HOPE IS THAT THESE MEASURES CAN BE STRICTLY TEMPORARY, WILL SERVE TO RE-ESTABLISH A SITUATION IN WHICH THE MANY SOCIAL AND OTHER REFORMS THAT HAVE BEEN INTRODUCED AND ARE STILL TO COME ARE RECOGNISED AT THEIR TRUE VALUE, AND WILL NOT PREJUDICE CONTINUING PROGRESS ON THE TASK OF BUILDING MORE HARMONIOUS INTER-COMMUNITY RELATIONS IN NORTHERN IRELAND.
",IMG_0177,PREM_15_478_177,IMG_0177,PREM_15_478, OUR HOPE IS THAT THESE MEASURES CAN BE STRICTLY TEMPORARY WILL SERVE TO RE ESTABLISH A SITUATION IN WHICH THE MANY SOCIAL AND OTHER REFORMS THAT HAVE BEEN INTRODUCED AND ARE STILL TO COME ARE RECOGNISED AT THEIR TRUE VALUE AND WILL NOT PREJUDICE CONTINUING PROGRESS ON THE TASK OF BUILDING MORE HARMONIOUS INTER COMMUNITY RELATIONS IN NORTHERN IRELAND ,"Reference 1 - 17.55% Coverage
OUR HOPE IS THAT THESE MEASURES CAN BE STRICTLY TEMPORARY, WILL SERVE TO RE-ESTABLISH A SITUATION IN WHICH THE MANY SOCIAL AND OTHER REFORMS THAT HAVE BEEN INTRODUCED AND ARE STILL TO COME ARE RECOGNISED AT THEIR TRUE VALUE, AND WILL NOT PREJUDICE CONTINUING PROGRESS ON THE TASK OF BUILDING MORE HARMONIOUS INTER-COMMUNITY RELATIONS IN NORTHERN IRELAND.",1,"['', 'Reference 1 - 17.55% Coverage\nOUR HOPE IS THAT THESE MEASURES CAN BE STRICTLY TEMPORARY, WILL SERVE TO RE-ESTABLISH A SITUATION IN WHICH THE MANY SOCIAL AND OTHER REFORMS THAT HAVE BEEN INTRODUCED AND ARE STILL TO COME ARE RECOGNISED AT THEIR TRUE VALUE, AND WILL NOT PREJUDICE CONTINUING PROGRESS ON THE TASK OF BUILDING MORE HARMONIOUS INTER-COMMUNITY RELATIONS IN NORTHERN IRELAND.']",
949,J_Misc,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_179 - § 2 references coded [ 15.51% Coverage]
Reference 1 - 11.18% Coverage
I AM SENDING YOU THIS MESSAGE TO LET YOU KNOW THAT THE PRIME MINISTER OF NORTHERN IRELAND WILL VERY SHORTLY BE ANNOUNCING THAT, IN THE LIGHT OF THE LATEST ASSESSMENT OF THE SECURITY SITUATION IN NORTHERN IRELAND AND ALL OTHER RELEVANT FACTORS, AND AFTER CONSULTATION WITH THE BRITISH GOVERNMENT, THE NORTHERN IRELAND GOVERNMENT HAS DECIDED TO ACTIVATE ITS POWERS OF INTERNMENT.
Reference 2 - 4.34% Coverage
WHEN FAULKNER CAME TO LONDON LAST WEEK, HE TOLD US THAT HE HAD COME TO THE CONCLUSION THAT INTERNMENT WAS NOW THE RIGHT AND INDEED INEVITABLE COURSE.
",IMG_0179,PREM_15_478_179,IMG_0179,PREM_15_478, I AM SENDING YOU THIS MESSAGE TO LET YOU KNOW THAT THE PRIME MINISTER OF NORTHERN IRELAND WILL VERY SHORTLY BE ANNOUNCING THAT IN THE LIGHT OF THE LATEST ASSESSMENT OF THE SECURITY SITUATION IN NORTHERN IRELAND AND ALL OTHER RELEVANT FACTORS AND AFTER CONSULTATION WITH THE BRITISH GOVERNMENT THE NORTHERN IRELAND GOVERNMENT HAS DECIDED TO ACTIVATE ITS POWERS OF INTERNMENT WHEN FAULKNER CAME TO LONDON LAST WEEK HE TOLD US THAT HE HAD COME TO THE CONCLUSION THAT INTERNMENT WAS NOW THE RIGHT AND INDEED INEVITABLE COURSE ,"Reference 1 - 11.18% Coverage
I AM SENDING YOU THIS MESSAGE TO LET YOU KNOW THAT THE PRIME MINISTER OF NORTHERN IRELAND WILL VERY SHORTLY BE ANNOUNCING THAT, IN THE LIGHT OF THE LATEST ASSESSMENT OF THE SECURITY SITUATION IN NORTHERN IRELAND AND ALL OTHER RELEVANT FACTORS, AND AFTER CONSULTATION WITH THE BRITISH GOVERNMENT, THE NORTHERN IRELAND GOVERNMENT HAS DECIDED TO ACTIVATE ITS POWERS OF INTERNMENT.
Reference 2 - 4.34% Coverage
WHEN FAULKNER CAME TO LONDON LAST WEEK, HE TOLD US THAT HE HAD COME TO THE CONCLUSION THAT INTERNMENT WAS NOW THE RIGHT AND INDEED INEVITABLE COURSE.",2,"['', 'Reference 1 - 11.18% Coverage\nI AM SENDING YOU THIS MESSAGE TO LET YOU KNOW THAT THE PRIME MINISTER OF NORTHERN IRELAND WILL VERY SHORTLY BE ANNOUNCING THAT, IN THE LIGHT OF THE LATEST ASSESSMENT OF THE SECURITY SITUATION IN NORTHERN IRELAND AND ALL OTHER RELEVANT FACTORS, AND AFTER CONSULTATION WITH THE BRITISH GOVERNMENT, THE NORTHERN IRELAND GOVERNMENT HAS DECIDED TO ACTIVATE ITS POWERS OF INTERNMENT.\n', 'Reference 2 - 4.34% Coverage\nWHEN FAULKNER CAME TO LONDON LAST WEEK, HE TOLD US THAT HE HAD COME TO THE CONCLUSION THAT INTERNMENT WAS NOW THE RIGHT AND INDEED INEVITABLE COURSE.']",
950,J_Misc,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_180 - § 2 references coded [ 6.98% Coverage]
Reference 1 - 3.22% Coverage
THE DECISION IS, OF COURSE, FAULKNER’S , SINCE THE POWERS UNDER WHICH THESE MEASURES ARE TAKEN ARE POWERS OF THE NORTHERN IRELAND GOVERNMENT.
Reference 2 - 3.76% Coverage
IF THIS MOVE ENABLE US TO REDUCE THE NUMBER OF TROOPS COMMITTED TO NORTHERN IRELAND EARLIER THAN WE COULD OTHERWISE HAVE DONE, THAT WILL BE A WELCOME CONSEQUENCE OF IT.
",IMG_0180,PREM_15_478_180,IMG_0180,PREM_15_478, THE DECISION IS OF COURSE FAULKNER S SINCE THE POWERS UNDER WHICH THESE MEASURES ARE TAKEN ARE POWERS OF THE NORTHERN IRELAND GOVERNMENT IF THIS MOVE ENABLE US TO REDUCE THE NUMBER OF TROOPS COMMITTED TO NORTHERN IRELAND EARLIER THAN WE COULD OTHERWISE HAVE DONE THAT WILL BE A WELCOME CONSEQUENCE OF IT ,"Reference 1 - 3.22% Coverage
THE DECISION IS, OF COURSE, FAULKNER’S , SINCE THE POWERS UNDER WHICH THESE MEASURES ARE TAKEN ARE POWERS OF THE NORTHERN IRELAND GOVERNMENT.
Reference 2 - 3.76% Coverage
IF THIS MOVE ENABLE US TO REDUCE THE NUMBER OF TROOPS COMMITTED TO NORTHERN IRELAND EARLIER THAN WE COULD OTHERWISE HAVE DONE, THAT WILL BE A WELCOME CONSEQUENCE OF IT.",2,"['', 'Reference 1 - 3.22% Coverage\nTHE DECISION IS, OF COURSE, FAULKNER’S , SINCE THE POWERS UNDER WHICH THESE MEASURES ARE TAKEN ARE POWERS OF THE NORTHERN IRELAND GOVERNMENT.\n', 'Reference 2 - 3.76% Coverage\nIF THIS MOVE ENABLE US TO REDUCE THE NUMBER OF TROOPS COMMITTED TO NORTHERN IRELAND EARLIER THAN WE COULD OTHERWISE HAVE DONE, THAT WILL BE A WELCOME CONSEQUENCE OF IT.']",
951,J_Misc,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_181 - § 1 reference coded [ 19.44% Coverage]
Reference 1 - 19.44% Coverage
I HAVE HOWEVER SENT A MESSAGE TO LYNCH, ASKING HIM TO REACT WITH UNDERSTANDING, EVEN IF WITH REGRET, AND EMPHASISING THAT WE HOPE THAT THESE MEASURES CAN BE STRICTLY TEMPORARY, AND WILL NOT PREJUDICE CONTINUING PROGRESS IN THE TASK OF MAKING PROGRESS WITH BUILDING MORE HARMONIOUS INTERCOMMUNITY RELATIONS IN NORTHERN IRELAND.
",IMG_0181,PREM_15_478_181,IMG_0181,PREM_15_478, I HAVE HOWEVER SENT A MESSAGE TO LYNCH ASKING HIM TO REACT WITH UNDERSTANDING EVEN IF WITH REGRET AND EMPHASISING THAT WE HOPE THAT THESE MEASURES CAN BE STRICTLY TEMPORARY AND WILL NOT PREJUDICE CONTINUING PROGRESS IN THE TASK OF MAKING PROGRESS WITH BUILDING MORE HARMONIOUS INTERCOMMUNITY RELATIONS IN NORTHERN IRELAND ,"Reference 1 - 19.44% Coverage
I HAVE HOWEVER SENT A MESSAGE TO LYNCH, ASKING HIM TO REACT WITH UNDERSTANDING, EVEN IF WITH REGRET, AND EMPHASISING THAT WE HOPE THAT THESE MEASURES CAN BE STRICTLY TEMPORARY, AND WILL NOT PREJUDICE CONTINUING PROGRESS IN THE TASK OF MAKING PROGRESS WITH BUILDING MORE HARMONIOUS INTERCOMMUNITY RELATIONS IN NORTHERN IRELAND.",1,"['', 'Reference 1 - 19.44% Coverage\nI HAVE HOWEVER SENT A MESSAGE TO LYNCH, ASKING HIM TO REACT WITH UNDERSTANDING, EVEN IF WITH REGRET, AND EMPHASISING THAT WE HOPE THAT THESE MEASURES CAN BE STRICTLY TEMPORARY, AND WILL NOT PREJUDICE CONTINUING PROGRESS IN THE TASK OF MAKING PROGRESS WITH BUILDING MORE HARMONIOUS INTERCOMMUNITY RELATIONS IN NORTHERN IRELAND.']",
