,raw_text,image_id,file_id,just_text_lump,just_text_lump2,just_text
77,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_176 - § 2 references coded [ 6.19% Coverage]
Reference 1 - 3.89% Coverage
WE HAVE HOWEVER MADE CLEAR OUR VIEW THAT THE MEASURES TAKEN SHOULD NOT DISCRIMINATE AS BETWEEN THE DIFFERENT SECTIONS OF THE COMMUNITY, EXCEPT AS THE FACTS OF THE SITUATION MAKE INEVITABLE.
Reference 2 - 2.30% Coverage
AN ADVISORY COMMITTEE WILL BE SET UP, TO WHICH ANY ONE WHO IS INTERNED WILL HAVE THE RIGHT TO MAKE REPRESENTATIONS
",,PREM_15_478_176,"]

WE HAVE HOWEVER MADE CLEAR OUR VIEW THAT THE MEASURES TAKEN SHOULD NOT DISCRIMINATE AS BETWEEN THE DIFFERENT SECTIONS OF THE COMMUNITY, EXCEPT AS THE FACTS OF THE SITUATION MAKE INEVITABLE.

AN ADVISORY COMMITTEE WILL BE SET UP, TO WHICH ANY ONE WHO IS INTERNED WILL HAVE THE RIGHT TO MAKE REPRESENTATIONS", WE HAVE HOWEVER MADE CLEAR OUR VIEW THAT THE MEASURES TAKEN SHOULD NOT DISCRIMINATE AS BETWEEN THE DIFFERENT SECTIONS OF THE COMMUNITY EXCEPT AS THE FACTS OF THE SITUATION MAKE INEVITABLE AN ADVISORY COMMITTEE WILL BE SET UP TO WHICH ANY ONE WHO IS INTERNED WILL HAVE THE RIGHT TO MAKE REPRESENTATIONS,"Reference 1 - 3.89% Coverage
WE HAVE HOWEVER MADE CLEAR OUR VIEW THAT THE MEASURES TAKEN SHOULD NOT DISCRIMINATE AS BETWEEN THE DIFFERENT SECTIONS OF THE COMMUNITY, EXCEPT AS THE FACTS OF THE SITUATION MAKE INEVITABLE.
Reference 2 - 2.30% Coverage
AN ADVISORY COMMITTEE WILL BE SET UP, TO WHICH ANY ONE WHO IS INTERNED WILL HAVE THE RIGHT TO MAKE REPRESENTATIONS"
78,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_180 - § 2 references coded [ 6.66% Coverage]
Reference 1 - 4.09% Coverage
WE HAVE MADE CLEAR OUR VIEW THAT THE MEASURES TAKEN SHOULD NOT DISCRIMINATE AS BETWEEN THE DIFFERENT SECTIONS OF THE COMMUNITY EXCEPT AS THE FACTS OF THE SITUATION MAKE INEVITABLE.
Reference 2 - 2.57% Coverage
AN ADVISORY COMMITTEE WILL BE SET UP, TO WHICH ANY ONE WHO IS INTERNED WILL HAVE THE RIGHT TO MAKE REPRESENTATIONS.
",,PREM_15_478_180,"]

WE HAVE MADE CLEAR OUR VIEW THAT THE MEASURES TAKEN SHOULD NOT DISCRIMINATE AS BETWEEN THE DIFFERENT SECTIONS OF THE COMMUNITY EXCEPT AS THE FACTS OF THE SITUATION MAKE INEVITABLE.

AN ADVISORY COMMITTEE WILL BE SET UP, TO WHICH ANY ONE WHO IS INTERNED WILL HAVE THE RIGHT TO MAKE REPRESENTATIONS.", WE HAVE MADE CLEAR OUR VIEW THAT THE MEASURES TAKEN SHOULD NOT DISCRIMINATE AS BETWEEN THE DIFFERENT SECTIONS OF THE COMMUNITY EXCEPT AS THE FACTS OF THE SITUATION MAKE INEVITABLE AN ADVISORY COMMITTEE WILL BE SET UP TO WHICH ANY ONE WHO IS INTERNED WILL HAVE THE RIGHT TO MAKE REPRESENTATIONS ,"Reference 1 - 4.09% Coverage
WE HAVE MADE CLEAR OUR VIEW THAT THE MEASURES TAKEN SHOULD NOT DISCRIMINATE AS BETWEEN THE DIFFERENT SECTIONS OF THE COMMUNITY EXCEPT AS THE FACTS OF THE SITUATION MAKE INEVITABLE.
Reference 2 - 2.57% Coverage
AN ADVISORY COMMITTEE WILL BE SET UP, TO WHICH ANY ONE WHO IS INTERNED WILL HAVE THE RIGHT TO MAKE REPRESENTATIONS."
79,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_187 - § 2 references coded [ 9.93% Coverage]
Reference 1 - 3.37% Coverage
Page 1 : (62,253) - (421,311)
Reference 2 - 6.56% Coverage
taken should not discriminate as between the different sections of the community, except as the facts of the situation make inevitable. 
We hve however made clear our view that the measures
",,PREM_15_478_187,"]

Page 1 : (62,253) - (421,311)

taken should not discriminate as between the different sections of the community, except as the facts of the situation make inevitable. 
We hve however made clear our view that the measures", Page 1 62 253 421 311 taken should not discriminate as between the different sections of the community except as the facts of the situation make inevitable We hve however made clear our view that the measures,"Reference 1 - 3.37% Coverage
Page 1 : (62,253) - (421,311)
Reference 2 - 6.56% Coverage
taken should not discriminate as between the different sections of the community, except as the facts of the situation make inevitable. 
We hve however made clear our view that the measures"
80,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_193 - § 2 references coded [ 10.96% Coverage]
Reference 1 - 1.61% Coverage
Page 1 : (96,186) - (462,215)
Reference 2 - 9.35% Coverage
We have that the measures taken 
not discriminate as between the different sections of the community, except as the facts of the situation make inevitable.
",,PREM_15_478_193,"]

Page 1 : (96,186) - (462,215)

We have that the measures taken 
not discriminate as between the different sections of the community, except as the facts of the situation make inevitable.", Page 1 96 186 462 215 We have that the measures taken not discriminate as between the different sections of the community except as the facts of the situation make inevitable ,"Reference 1 - 1.61% Coverage
Page 1 : (96,186) - (462,215)
Reference 2 - 9.35% Coverage
We have that the measures taken 
not discriminate as between the different sections of the community, except as the facts of the situation make inevitable."
81,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_195 - § 2 references coded [ 2.80% Coverage]
Reference 1 - 0.88% Coverage
Page 1 : (68,635) - (429,660)
Reference 2 - 1.92% Coverage
WE HAVE HOWEVER MADE CLEAR OUR VIEW THAT THE MEASURES 
TAKEN SHOULD NOT DISCRIMINATE AS BETWEEN THE DIFFERENT SECTIONS OF THE COMMUNITY, EXCEPT AS THE FACTS OF THE SITUATION MAKE INEVITABLE.
",,PREM_15_478_195,"]

Page 1 : (68,635) - (429,660)

WE HAVE HOWEVER MADE CLEAR OUR VIEW THAT THE MEASURES 
TAKEN SHOULD NOT DISCRIMINATE AS BETWEEN THE DIFFERENT SECTIONS OF THE COMMUNITY, EXCEPT AS THE FACTS OF THE SITUATION MAKE INEVITABLE.", Page 1 68 635 429 660 WE HAVE HOWEVER MADE CLEAR OUR VIEW THAT THE MEASURES TAKEN SHOULD NOT DISCRIMINATE AS BETWEEN THE DIFFERENT SECTIONS OF THE COMMUNITY EXCEPT AS THE FACTS OF THE SITUATION MAKE INEVITABLE ,"Reference 1 - 0.88% Coverage
Page 1 : (68,635) - (429,660)
Reference 2 - 1.92% Coverage
WE HAVE HOWEVER MADE CLEAR OUR VIEW THAT THE MEASURES 
TAKEN SHOULD NOT DISCRIMINATE AS BETWEEN THE DIFFERENT SECTIONS OF THE COMMUNITY, EXCEPT AS THE FACTS OF THE SITUATION MAKE INEVITABLE."
82,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_196 - § 4 references coded [ 4.18% Coverage]
Reference 1 - 0.50% Coverage
THE RIGHT TO MAKE REPRESENTATION.
Reference 2 - 0.62% Coverage
WE HAVE MADE CLEAR OUR VIEW THAT THE MEASUES
Reference 3 - 1.96% Coverage
TAKEN SHOULD NOT DISCRIMINATE AS BETWEEN THE DIFFERENT SECTIONS OF THE COMMUNITY, EXCEPT AS THE FACTS OF THE SITUAION MAKE INEVITABLE.
Reference 4 - 1.10% Coverage
AN ADVISOR 
COMMITTEE WILL BE SET UP, TO WHICH ANYONE WHO IS INTERNED WILL HAVE
",,PREM_15_478_196,"]

THE RIGHT TO MAKE REPRESENTATION.

WE HAVE MADE CLEAR OUR VIEW THAT THE MEASUES

TAKEN SHOULD NOT DISCRIMINATE AS BETWEEN THE DIFFERENT SECTIONS OF THE COMMUNITY, EXCEPT AS THE FACTS OF THE SITUAION MAKE INEVITABLE.

AN ADVISOR 
COMMITTEE WILL BE SET UP, TO WHICH ANYONE WHO IS INTERNED WILL HAVE", THE RIGHT TO MAKE REPRESENTATION WE HAVE MADE CLEAR OUR VIEW THAT THE MEASUES TAKEN SHOULD NOT DISCRIMINATE AS BETWEEN THE DIFFERENT SECTIONS OF THE COMMUNITY EXCEPT AS THE FACTS OF THE SITUAION MAKE INEVITABLE AN ADVISOR COMMITTEE WILL BE SET UP TO WHICH ANYONE WHO IS INTERNED WILL HAVE,"Reference 1 - 0.50% Coverage
THE RIGHT TO MAKE REPRESENTATION.
Reference 2 - 0.62% Coverage
WE HAVE MADE CLEAR OUR VIEW THAT THE MEASUES
Reference 3 - 1.96% Coverage
TAKEN SHOULD NOT DISCRIMINATE AS BETWEEN THE DIFFERENT SECTIONS OF THE COMMUNITY, EXCEPT AS THE FACTS OF THE SITUAION MAKE INEVITABLE.
Reference 4 - 1.10% Coverage
AN ADVISOR 
COMMITTEE WILL BE SET UP, TO WHICH ANYONE WHO IS INTERNED WILL HAVE"
83,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_201 - § 2 references coded [ 34.48% Coverage]
Reference 1 - 6.87% Coverage
Page 1 : (107,267) - (463,373)
Reference 2 - 27.62% Coverage
We have however that the measures not discriminate as between the different 
sections of the community, except as the facts of the situation make inevitable.
",,PREM_15_478_201,"]

Page 1 : (107,267) - (463,373)

We have however that the measures not discriminate as between the different 
sections of the community, except as the facts of the situation make inevitable.", Page 1 107 267 463 373 We have however that the measures not discriminate as between the different sections of the community except as the facts of the situation make inevitable ,"Reference 1 - 6.87% Coverage
Page 1 : (107,267) - (463,373)
Reference 2 - 27.62% Coverage
We have however that the measures not discriminate as between the different 
sections of the community, except as the facts of the situation make inevitable."
84,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_202 - § 1 reference coded [ 3.38% Coverage]
Reference 1 - 3.38% Coverage
Page 1 : (87,277) - (431,337)
",,PREM_15_478_202,"]

Page 1 : (87,277) - (431,337)", Page 1 87 277 431 337 ,"Reference 1 - 3.38% Coverage
Page 1 : (87,277) - (431,337)"
85,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_206 - § 1 reference coded [ 4.21% Coverage]
Reference 1 - 4.21% Coverage
An advisory committee will be set up, to which 
any one who is interned will have the right to make representations.
",,PREM_15_478_206,"]

An advisory committee will be set up, to which 
any one who is interned will have the right to make representations.", An advisory committee will be set up to which any one who is interned will have the right to make representations ,"Reference 1 - 4.21% Coverage
An advisory committee will be set up, to which 
any one who is interned will have the right to make representations."
86,"Files\\SKD_round1\\PREM 15 478\\PREM_15_478_211 - § 1 reference coded [ 4.28% Coverage]
Reference 1 - 4.28% Coverage
It would also be essential that the policy should be seen to be impartial in its application; and it would presumably be desirable for this purpose that those interned should include a certain number of Protestants.
",,PREM_15_478_211,"]

It would also be essential that the policy should be seen to be impartial in its application; and it would presumably be desirable for this purpose that those interned should include a certain number of Protestants.", It would also be essential that the policy should be seen to be impartial in its application and it would presumably be desirable for this purpose that those interned should include a certain number of Protestants ,"Reference 1 - 4.28% Coverage
It would also be essential that the policy should be seen to be impartial in its application; and it would presumably be desirable for this purpose that those interned should include a certain number of Protestants."
87,"Files\\SKD_round1\\PREM 15 479\\IMG_5783_PREM_15_479 - § 1 reference coded [ 9.49% Coverage]
Reference 1 - 9.49% Coverage
Political progress in Northern Ireland is bound to be impeded so long as 
violence and intimidation continue; and the purpose of internment, and of the Army’s measures which are directed impartially at violence from whatever quarter, is to restore to Northern Ireland the necessary degree of stability for further political advance.
",IMG_5783,PREM_15_479,"]

Political progress in Northern Ireland is bound to be impeded so long as 
violence and intimidation continue; and the purpose of internment, and of the Army’s measures which are directed impartially at violence from whatever quarter, is to restore to Northern Ireland the necessary degree of stability for further political advance.", Political progress in Northern Ireland is bound to be impeded so long as violence and intimidation continue and the purpose of internment and of the Army s measures which are directed impartially at violence from whatever quarter is to restore to Northern Ireland the necessary degree of stability for further political advance ,"Reference 1 - 9.49% Coverage
Political progress in Northern Ireland is bound to be impeded so long as 
violence and intimidation continue; and the purpose of internment, and of the Army’s measures which are directed impartially at violence from whatever quarter, is to restore to Northern Ireland the necessary degree of stability for further political advance."
88,"Files\\SKD_round1\\PREM 15 479\\IMG_5837_PREM_15_479 - § 1 reference coded [ 2.28% Coverage]
Reference 1 - 2.28% Coverage
Mr. Joe Burns, the right wing Unionist and Junior Government Minister, on the other hand, thought such an inquiry unnecessary.
",IMG_5837,PREM_15_479,"]

Mr. Joe Burns, the right wing Unionist and Junior Government Minister, on the other hand, thought such an inquiry unnecessary.", Mr Joe Burns the right wing Unionist and Junior Government Minister on the other hand thought such an inquiry unnecessary ,"Reference 1 - 2.28% Coverage
Mr. Joe Burns, the right wing Unionist and Junior Government Minister, on the other hand, thought such an inquiry unnecessary."
89,"Files\\SKD_round1\\PREM 15 479\\IMG_5838_PREM_15_479 - § 1 reference coded [ 6.39% Coverage]
Reference 1 - 6.39% Coverage
While he reaffirmed the constitutional position of Northern Ireland as part of the United Kingdom, he made a point of denying emphatically that internment was aimed at repressing the Roman Catholic community and said that he would continue to consider still further measures which would give the parliamentary Opposition greater participation in the running of Northern Ireland.
",IMG_5838,PREM_15_479,"]

While he reaffirmed the constitutional position of Northern Ireland as part of the United Kingdom, he made a point of denying emphatically that internment was aimed at repressing the Roman Catholic community and said that he would continue to consider still further measures which would give the parliamentary Opposition greater participation in the running of Northern Ireland.", While he reaffirmed the constitutional position of Northern Ireland as part of the United Kingdom he made a point of denying emphatically that internment was aimed at repressing the Roman Catholic community and said that he would continue to consider still further measures which would give the parliamentary Opposition greater participation in the running of Northern Ireland ,"Reference 1 - 6.39% Coverage
While he reaffirmed the constitutional position of Northern Ireland as part of the United Kingdom, he made a point of denying emphatically that internment was aimed at repressing the Roman Catholic community and said that he would continue to consider still further measures which would give the parliamentary Opposition greater participation in the running of Northern Ireland."
90,"Files\\SKD_round1\\PREM 15 479\\IMG_5858_PREM_15_479 - § 1 reference coded [ 9.47% Coverage]
Reference 1 - 9.47% Coverage
Political progress in Northern Ireland is bound to be impeded so long as violence and intimidation continue; and the purpose of internment, and of the Army’s measures which are directed impartially at violence from whatever quarter, is to restore to Northern Ireland the necessary degree of stability for further political advance.
",IMG_5858,PREM_15_479,"]

Political progress in Northern Ireland is bound to be impeded so long as violence and intimidation continue; and the purpose of internment, and of the Army’s measures which are directed impartially at violence from whatever quarter, is to restore to Northern Ireland the necessary degree of stability for further political advance.", Political progress in Northern Ireland is bound to be impeded so long as violence and intimidation continue and the purpose of internment and of the Army s measures which are directed impartially at violence from whatever quarter is to restore to Northern Ireland the necessary degree of stability for further political advance ,"Reference 1 - 9.47% Coverage
Political progress in Northern Ireland is bound to be impeded so long as violence and intimidation continue; and the purpose of internment, and of the Army’s measures which are directed impartially at violence from whatever quarter, is to restore to Northern Ireland the necessary degree of stability for further political advance."
91,"Files\\SKD_round1\\PREM 15 479\\IMG_5860_PREM_15_479 - § 1 reference coded [ 6.69% Coverage]
Reference 1 - 6.69% Coverage
YOU SHOULD KNOW THAT THE PRINCIPLE OF EQUALITY OF TREATMENT FOR EVERYONE IN NORTHERN IRELAND IRRESPECTIVE OF POLITICAL VIEWS OR RELIGION IS THE ACCEPTED POLICY OF THE GOVERNMENTS OF THE UNITED KINGDOM AND OF NORTHERN IRELAND AND IS BEING FULLY IMPLEMENTED.
",IMG_5860,PREM_15_479,"]

YOU SHOULD KNOW THAT THE PRINCIPLE OF EQUALITY OF TREATMENT FOR EVERYONE IN NORTHERN IRELAND IRRESPECTIVE OF POLITICAL VIEWS OR RELIGION IS THE ACCEPTED POLICY OF THE GOVERNMENTS OF THE UNITED KINGDOM AND OF NORTHERN IRELAND AND IS BEING FULLY IMPLEMENTED.", YOU SHOULD KNOW THAT THE PRINCIPLE OF EQUALITY OF TREATMENT FOR EVERYONE IN NORTHERN IRELAND IRRESPECTIVE OF POLITICAL VIEWS OR RELIGION IS THE ACCEPTED POLICY OF THE GOVERNMENTS OF THE UNITED KINGDOM AND OF NORTHERN IRELAND AND IS BEING FULLY IMPLEMENTED ,"Reference 1 - 6.69% Coverage
YOU SHOULD KNOW THAT THE PRINCIPLE OF EQUALITY OF TREATMENT FOR EVERYONE IN NORTHERN IRELAND IRRESPECTIVE OF POLITICAL VIEWS OR RELIGION IS THE ACCEPTED POLICY OF THE GOVERNMENTS OF THE UNITED KINGDOM AND OF NORTHERN IRELAND AND IS BEING FULLY IMPLEMENTED."
92,"Files\\SKD_round1\\PREM 15 479\\IMG_5863_PREM_15_479 - § 1 reference coded [ 22.55% Coverage]
Reference 1 - 22.55% Coverage
You should know that the principle of 
equality of treatment for everyone in Northern Ireland irrespective of political views or religion is the accepted policy of the Governments of the United Kingdom and of Northern Ireland and is being fully implemented.
",IMG_5863,PREM_15_479,"]

You should know that the principle of 
equality of treatment for everyone in Northern Ireland irrespective of political views or religion is the accepted policy of the Governments of the United Kingdom and of Northern Ireland and is being fully implemented.", You should know that the principle of equality of treatment for everyone in Northern Ireland irrespective of political views or religion is the accepted policy of the Governments of the United Kingdom and of Northern Ireland and is being fully implemented ,"Reference 1 - 22.55% Coverage
You should know that the principle of 
equality of treatment for everyone in Northern Ireland irrespective of political views or religion is the accepted policy of the Governments of the United Kingdom and of Northern Ireland and is being fully implemented."
93,"Files\\SKD_round1\\PREM 15 479\\IMG_5871_PREM_15_479 - § 1 reference coded [ 5.22% Coverage]
Reference 1 - 5.22% Coverage
MR FAULKNER said that the reaction 
of the minority community was not to be judged solely by reference to the violence that had accompanied the arrests, part of which was attributable to earlier events.
",IMG_5871,PREM_15_479,"]

MR FAULKNER said that the reaction 
of the minority community was not to be judged solely by reference to the violence that had accompanied the arrests, part of which was attributable to earlier events.", MR FAULKNER said that the reaction of the minority community was not to be judged solely by reference to the violence that had accompanied the arrests part of which was attributable to earlier events ,"Reference 1 - 5.22% Coverage
MR FAULKNER said that the reaction 
of the minority community was not to be judged solely by reference to the violence that had accompanied the arrests, part of which was attributable to earlier events."
94,"Files\\SKD_round1\\PREM 15 479\\IMG_5872_PREM_15_479 - § 2 references coded [ 8.78% Coverage]
Reference 1 - 5.59% Coverage
THE PRIME MINISTER said that, if support for the policies of the 2 Governments over internment was to be sustained in Great Britain, it was necessary to find a means to refute mischievous suggestions of deliberate brutality on the part of the security forces.
Reference 2 - 3.18% Coverage
It was also important that prompt action should be taken to set up the advisory committee for hearing representations against internment orders.
",IMG_5872,PREM_15_479,"]

THE PRIME MINISTER said that, if support for the policies of the 2 Governments over internment was to be sustained in Great Britain, it was necessary to find a means to refute mischievous suggestions of deliberate brutality on the part of the security forces.

It was also important that prompt action should be taken to set up the advisory committee for hearing representations against internment orders.", THE PRIME MINISTER said that if support for the policies of the 2 Governments over internment was to be sustained in Great Britain it was necessary to find a means to refute mischievous suggestions of deliberate brutality on the part of the security forces It was also important that prompt action should be taken to set up the advisory committee for hearing representations against internment orders ,"Reference 1 - 5.59% Coverage
THE PRIME MINISTER said that, if support for the policies of the 2 Governments over internment was to be sustained in Great Britain, it was necessary to find a means to refute mischievous suggestions of deliberate brutality on the part of the security forces.
Reference 2 - 3.18% Coverage
It was also important that prompt action should be taken to set up the advisory committee for hearing representations against internment orders."
95,"Files\\SKD_round1\\PREM 15 479\\IMG_5873_PREM_15_479 - § 1 reference coded [ 2.52% Coverage]
Reference 1 - 2.52% Coverage
The possibility of refuting allegations of vindictiveness in making arrests would be pursued.
",IMG_5873,PREM_15_479,"]

The possibility of refuting allegations of vindictiveness in making arrests would be pursued.", The possibility of refuting allegations of vindictiveness in making arrests would be pursued ,"Reference 1 - 2.52% Coverage
The possibility of refuting allegations of vindictiveness in making arrests would be pursued."
96,"Files\\SKD_round1\\PREM 15 479\\IMG_5893_PREM_15_479 - § 1 reference coded [ 9.90% Coverage]
Reference 1 - 9.90% Coverage
Political Progress can only be impeded so long as violence and 
intimidation continue; and the purpose of internment, and of the Army’s measures which are directed impartially at violence from whatever quarter, is to restore to Northern Ireland the necessary degree of stability for further political advance.
",IMG_5893,PREM_15_479,"]

Political Progress can only be impeded so long as violence and 
intimidation continue; and the purpose of internment, and of the Army’s measures which are directed impartially at violence from whatever quarter, is to restore to Northern Ireland the necessary degree of stability for further political advance.", Political Progress can only be impeded so long as violence and intimidation continue and the purpose of internment and of the Army s measures which are directed impartially at violence from whatever quarter is to restore to Northern Ireland the necessary degree of stability for further political advance ,"Reference 1 - 9.90% Coverage
Political Progress can only be impeded so long as violence and 
intimidation continue; and the purpose of internment, and of the Army’s measures which are directed impartially at violence from whatever quarter, is to restore to Northern Ireland the necessary degree of stability for further political advance."
97,"Files\\SKD_round1\\PREM 15 479\\IMG_5894_PREM_15_479 - § 1 reference coded [ 8.49% Coverage]
Reference 1 - 8.49% Coverage
Political progress can only be impeded so long as 
violence and intimidation continue: and the purpose of internment, and of the army’s measures which are directed impartially at violence from whatever quarter, is to restore to Northern Ireland the necessary degree of stability for further political advance.
",IMG_5894,PREM_15_479,"]

Political progress can only be impeded so long as 
violence and intimidation continue: and the purpose of internment, and of the army’s measures which are directed impartially at violence from whatever quarter, is to restore to Northern Ireland the necessary degree of stability for further political advance.", Political progress can only be impeded so long as violence and intimidation continue and the purpose of internment and of the army s measures which are directed impartially at violence from whatever quarter is to restore to Northern Ireland the necessary degree of stability for further political advance ,"Reference 1 - 8.49% Coverage
Political progress can only be impeded so long as 
violence and intimidation continue: and the purpose of internment, and of the army’s measures which are directed impartially at violence from whatever quarter, is to restore to Northern Ireland the necessary degree of stability for further political advance."
98,"Files\\SKD_round1\\PREM 15 479\\IMG_5904_PREM_15_479 - § 1 reference coded [ 10.27% Coverage]
Reference 1 - 10.27% Coverage
Later in the evening I telephoned the United Kingdom Representative 
who told me that he had already raised the matter with the General Officer Commanding and that he had expressed satisfaction with the arrangements as they were now working. There appeared to be no question of any political interference. What had been done had been done deliberately for professional reasons.
",IMG_5904,PREM_15_479,"]

Later in the evening I telephoned the United Kingdom Representative 
who told me that he had already raised the matter with the General Officer Commanding and that he had expressed satisfaction with the arrangements as they were now working. There appeared to be no question of any political interference. What had been done had been done deliberately for professional reasons.", Later in the evening I telephoned the United Kingdom Representative who told me that he had already raised the matter with the General Officer Commanding and that he had expressed satisfaction with the arrangements as they were now working There appeared to be no question of any political interference What had been done had been done deliberately for professional reasons ,"Reference 1 - 10.27% Coverage
Later in the evening I telephoned the United Kingdom Representative 
who told me that he had already raised the matter with the General Officer Commanding and that he had expressed satisfaction with the arrangements as they were now working. There appeared to be no question of any political interference. What had been done had been done deliberately for professional reasons."
99,"Files\\SKD_round1\\PREM 15 480\\IMG_5589_PREM_15_480 - § 5 references coded [ 28.21% Coverage]
Reference 1 - 3.12% Coverage
Page 1 : (95,500) - (576,568)
Reference 2 - 6.82% Coverage
But I have made no Internment Order without 
being satisfied on evidence placed before me that the person concerned was and still is an active member of the Official or Provisional Wing of the I.R.A. or has been closely implicated in the recent I.R.A. campaign.
Reference 3 - 5.21% Coverage
Persons who may be members of the Civil Rights 
Movement or the People’s Democracy, or of other organisation, are being interned only if they are also members of the I.R.A. or actively involved in it.
Reference 4 - 6.41% Coverage
Members of various organisations who have been associated in one way or 
another with the I.R.A. are not included where I am not satisfied that they are sufficiently deeply implicated and committed to violence to justify their being interned.
Reference 5 - 6.66% Coverage
as before within the limits of the law. 
Anyone in Northern Ireland is as free to express his views The only reason anyone is interned 
is that he belongs to, and has actively supported, an organisation which advocated and uses violence for political ends.
",IMG_5589,PREM_15_480,"]

Page 1 : (95,500) - (576,568)

But I have made no Internment Order without 
being satisfied on evidence placed before me that the person concerned was and still is an active member of the Official or Provisional Wing of the I.R.A. or has been closely implicated in the recent I.R.A. campaign.

Persons who may be members of the Civil Rights 
Movement or the People’s Democracy, or of other organisation, are being interned only if they are also members of the I.R.A. or actively involved in it.

Members of various organisations who have been associated in one way or 
another with the I.R.A. are not included where I am not satisfied that they are sufficiently deeply implicated and committed to violence to justify their being interned.

as before within the limits of the law. 
Anyone in Northern Ireland is as free to express his views The only reason anyone is interned 
is that he belongs to, and has actively supported, an organisation which advocated and uses violence for political ends.", Page 1 95 500 576 568 But I have made no Internment Order without being satisfied on evidence placed before me that the person concerned was and still is an active member of the Official or Provisional Wing of the I R A or has been closely implicated in the recent I R A campaign Persons who may be members of the Civil Rights Movement or the People s Democracy or of other organisation are being interned only if they are also members of the I R A or actively involved in it Members of various organisations who have been associated in one way or another with the I R A are not included where I am not satisfied that they are sufficiently deeply implicated and committed to violence to justify their being interned as before within the limits of the law Anyone in Northern Ireland is as free to express his views The only reason anyone is interned is that he belongs to and has actively supported an organisation which advocated and uses violence for political ends ,"Reference 1 - 3.12% Coverage
Page 1 : (95,500) - (576,568)
Reference 2 - 6.82% Coverage
But I have made no Internment Order without 
being satisfied on evidence placed before me that the person concerned was and still is an active member of the Official or Provisional Wing of the I.R.A. or has been closely implicated in the recent I.R.A. campaign.
Reference 3 - 5.21% Coverage
Persons who may be members of the Civil Rights 
Movement or the People’s Democracy, or of other organisation, are being interned only if they are also members of the I.R.A. or actively involved in it.
Reference 4 - 6.41% Coverage
Members of various organisations who have been associated in one way or 
another with the I.R.A. are not included where I am not satisfied that they are sufficiently deeply implicated and committed to violence to justify their being interned.
Reference 5 - 6.66% Coverage
as before within the limits of the law. 
Anyone in Northern Ireland is as free to express his views The only reason anyone is interned 
is that he belongs to, and has actively supported, an organisation which advocated and uses violence for political ends."
100,"Files\\SKD_round1\\PREM 15 480\\IMG_5590_PREM_15_480 - § 2 references coded [ 7.80% Coverage]
Reference 1 - 3.44% Coverage
It is alleged that internment is being directed against the Catholic 
section of the population. This is simply untrue.
Reference 2 - 4.36% Coverage
Internment involves the Catholic community only to the extent that 
some, I say some, member of that community have become involved in I.R.A. activity.
",IMG_5590,PREM_15_480,"]

It is alleged that internment is being directed against the Catholic 
section of the population. This is simply untrue.

Internment involves the Catholic community only to the extent that 
some, I say some, member of that community have become involved in I.R.A. activity.", It is alleged that internment is being directed against the Catholic section of the population This is simply untrue Internment involves the Catholic community only to the extent that some I say some member of that community have become involved in I R A activity ,"Reference 1 - 3.44% Coverage
It is alleged that internment is being directed against the Catholic 
section of the population. This is simply untrue.
Reference 2 - 4.36% Coverage
Internment involves the Catholic community only to the extent that 
some, I say some, member of that community have become involved in I.R.A. activity."
